Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,BLACK,GA,Middle,PUBLIC,URM,CS,1500,7.5,4.5,0
M,ASIAN,OR,Low,PUBLIC,NONE,ENG,1590,8.5,4.5,0
M,ASIAN,CO,Low,PUBLIC,NONE,ENG,1510,5.5,7.5,0
M,WHITE,VA,High,PUBLIC,LEGACY,HUMANITIES,1400,3.0,6.7,0
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,6.5,4.5,0
F,WHITE,NY,High,PUBLIC,NONE,CS,1510,5.5,2.5,0
F,BLACK,UT,Low,MAGNET,URM,ENG,1510,7.5,7.5,0
M,HISPANIC,UT,High,-1,URM,BIO,1440,7.5,8.7,0
M,ASIAN,UT,Low,-1,NONE,CS,1560,8.5,6.5,0
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,0
F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,0
F,HISPANIC,FL,Low,PUBLIC,URM,CHEMISTRY,1380,3.5,3.5,0
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,6.5,7.5,0
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,0
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,0
M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,0
M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,0
F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,0
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,0
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,0
M,ASIAN,CO,Low,PUBLIC,NONE,-1,1560,6.5,4.5,0
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,0
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,0
NB,ASIAN,MA,Low,CHARTER,FIRST-GEN,CS,1380,5.5,2.5,0
M,ASIAN,TX,Middle,-1,NONE,-1,1560,7.5,8.2,0
F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.0,6.5,0
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,5.5,6.5,0
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,4.5,0
F,BLACK,NY,Low,PUBLIC,URM,PREMED,1430,5.0,4.2,0
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,0
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,0
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1580,6.5,7.3,0
M,BLACK,CO,High,MAGNET,URM,CS,1490,6.5,6.5,0
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,0
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1580,7.5,7.5,0
M,ASIAN,GA,Low,PRIVATE,NONE,ENG,1550,7.5,8.2,0
M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,0
F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,0
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,0
M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,0
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,0
M,WHITE,CO,Low,PUBLIC,URM,ENG,1500,6.5,6.7,0
M,ASIAN,-1,Low,PRIVATE,NONE,CS,1560,5.0,4.5,0
M,HISPANIC,TX,Low,-1,FIRST-GEN,CS,1320,2.0,7.2,0
M,ASIAN,OH,Low,PUBLIC,LEGACY,BIO,1560,5.0,3.5,0
NB,ASIAN,MA,Low,PUBLIC,URM,MEDIA STUDIES,1500,6.5,6.5,0
F,WHITE,CA,Low,PUBLIC,LGBT,CS,1570,7.5,6.5,0
F,ASIAN,CA,High,-1,NONE,ENG,1580,8.5,7.5,0
F,ASIAN,CA,-1,PUBLIC,NONE,CS,1580,2.5,3.7,0
M,WHITE,FL,Low,PRIVATE,NONE,CS,1490,7.5,4.5,0
F,ASIAN,PA,Low,PRIVATE,FIRST-GEN,POLISCI,1570,7.5,4.5,0
F,ASIAN,MI,Low,PUBLIC,URM,BUSINESS,1370,7.5,6.5,0
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,0
M,BLACK,AZ,Middle,PUBLIC,URM,CS,1510,1.0,6.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,ENG,1540,7.5,7.5,0
F,ASIAN,CA,High,PRIVATE,NONE,-1,1370,8.5,6.8,0
M,ASIAN,IN,Low,-1,FIRST-GEN,CS,1530,8.5,6.5,0
F,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1560,5.0,6.5,0
M,HISPANIC,CA,Low,PUBLIC,NONE,ENG,1370,5.0,2.5,0
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1530,8.5,8.1,0
M,ASIAN,IL,-1,PUBLIC,LEGACY,CS,1460,2.0,3.5,0
M,WHITE,CA,Low,-1,NONE,CS,1470,7.0,6.5,0
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,0
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,7.5,4.5,0
M,WHITE,ID,Low,-1,NONE,PSYCH,1430,6.5,9.5,0
M,WHITE,ID,Low,-1,NONE,PSYCH,1430,6.5,9.5,0
M,WHITE,IL,Low,PUBLIC,NONE,ENG,1550,7.5,6.5,0
F,BLACK,DC,Low,PUBLIC,URM,POLISCI,1520,7.5,8.7,0
F,ASIAN,MI,-1,PRIVATE,NONE,ENG,1540,7.5,8.7,0
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,0
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,0
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,0
M,HISPANIC,TX,Low,-1,FIRST-GEN,-1,1320,2.0,6.5,0
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,0
M,ASIAN,CA,Low,-1,NONE,LAW,1560,5.5,7.5,0
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,0
F,WHITE,USA,Low,PUBLIC,LEGACY,MEDIA STUDIES,1410,5.0,6.2,0
M,HISPANIC,-1,High,PUBLIC,NONE,BUSINESS,1500,6.5,6.5,0
M,ASIAN,-1,High,PRIVATE,NONE,CS,1560,5.5,6.5,0
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,0
M,ASIAN,CA,High,CHARTER,NONE,UNDECIDED,1440,6.5,2.5,0
M,ASIAN,GA,Middle,PUBLIC,LGBT,BIO,1580,5.0,3.5,0
M,WHITE,IN,Low,-1,URM,CS,1580,5.5,1.5,2
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.0,2
F,BLACK,NY,Low,PUBLIC,URM,ENG,1390,5.5,4.2,2
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,2
M,ASIAN,-1,High,PUBLIC,FIRST-GEN,CHEMISTRY,1300,6.0,7.5,2
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,ENG,1460,6.5,4.2,2
F,BLACK,-1,Low,-1,URM,BUSINESS,1430,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,URM,CS,1100,5.0,7.2,2
M,ASIAN,-1,Low,PUBLIC,FIRST-GEN,BUSINESS,1480,5.5,7.2,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1440,7.5,4.5,2
M,WHITE,FL,Low,PUBLIC,NONE,BIO,1390,5.0,4.5,2
M,BLACK,IL,Low,PUBLIC,URM,ENG,1000,5.5,6.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1570,6.5,2.5,2
M,WHITE,FL,Middle,PUBLIC,NONE,CS,1540,3.5,4.5,2
F,WHITE,CA,Low,PUBLIC,NONE,ENG,1350,5.5,2.5,2
F,WHITE,NE,High,SMALL,URM,POLISCI,1500,5.5,4.5,2
F,ASIAN,ID,-1,PRIVATE,NONE,INTERNATIONAL RELATIONS,1380,5.5,6.8,2
M,BLACK,-1,High,PUBLIC,URM,BIO,1520,6.5,3.5,2
F,ASIAN,OR,Low,PRIVATE,FIRST-GEN,PSYCH,1030,1.0,2.5,2
F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,2
F,-1,OR,Low,PUBLIC,NONE,BUSINESS,1560,6.5,6.5,2
M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,2
M,ASIAN,MA,High,PRIVATE,NONE,CS,1510,6.5,6.8,2
M,ASIAN,CA,Middle,PUBLIC,NONE,ENG,1520,5.0,6.8,2
F,WHITE,-1,High,PRIVATE,LEGACY,CS,1560,6.5,4.2,2
F,ASIAN,CO,High,PUBLIC,NONE,ENG,1500,6.5,4.2,2
F,WHITE,UT,Low,PUBLIC,NONE,BUSINESS,1340,6.5,4.5,2
M,ASIAN,OR,Low,PUBLIC,NONE,CS,1540,5.5,2.5,2
M,ASIAN,MA,Low,PUBLIC,LEGACY,CS,1530,6.5,4.2,2
F,WHITE,ID,Low,PUBLIC,NONE,POLISCI,1200,6.5,7.5,2
NB,WHITE,NY,High,PUBLIC,LEGACY,-1,1430,1.5,2.5,2
F,BLACK,VA,Low,-1,URM,PSYCH,1370,5.0,6.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,2
F,ASIAN,CA,Low,PUBLIC,LEGACY,POLISCI,1540,6.5,6.5,2
M,ASIAN,PA,Low,-1,NONE,CS,1590,5.0,2.5,2
F,ASIAN,IN,Low,PRIVATE,LEGACY,POLISCI,1480,6.5,1.5,2
M,WHITE,IN,Low,-1,NONE,HUMANITIES,1450,3.5,9.5,2
F,ASIAN,PA,Low,PUBLIC,LEGACY,ENG,1550,7.5,4.5,2
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,6.5,4.5,2
M,ASIAN,VA,Low,PUBLIC,NONE,CS,1540,6.5,4.5,2
F,ASIAN,CA,Low,PRIVATE,URM,ENG,1510,8.5,6.5,2
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,2
NB,WHITE,DC,-1,PUBLIC,LEGACY,CS,1470,6.5,4.5,2
M,ASIAN,MI,Low,PUBLIC,NONE,DESIGN,1520,6.5,7.5,2
M,ASIAN,UT,Low,PUBLIC,FIRST-GEN,ENG,1500,2.5,4.5,2
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,2
M,ASIAN,CA,Low,-1,LEGACY,CS,1500,3.0,4.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,2
F,ASIAN,OR,High,PUBLIC,NONE,BUSINESS,1560,6.5,3.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,2
M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,2
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,2
F,ASIAN,WA,High,-1,NONE,ENG,1530,6.5,6.5,2
M,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1530,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,2
M,ASIAN,TX,Low,-1,NONE,CS,1560,6.5,4.5,2
M,ASIAN,IL,High,PUBLIC,URM,POLISCI,1380,5.0,4.5,2
M,WHITE,CA,High,PUBLIC,NONE,CS,1440,1.0,4.5,2
M,ASIAN,MI,Middle,PRIVATE,NONE,CS,1530,6.5,2.5,2
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,2
M,WHITE,LA,High,PUBLIC,NONE,CS,1430,4.5,4.5,2
F,-1,CO,High,PUBLIC,URM,CHEMISTRY,1500,6.5,3.7,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,2
M,ASIAN,CA,High,PUBLIC,NONE,NEUROSCIENCE,1540,8.5,4.2,2
F,ASIAN,CA,-1,PUBLIC,NONE,BIO,1520,7.5,7.5,2
F,ASIAN,MD,Low,-1,NONE,BUSINESS,1390,6.5,0.0,2
F,ASIAN,-1,High,-1,NONE,CS,1580,6.5,6.5,2
M,ASIAN,CO,Low,-1,NONE,CS,1480,6.5,3.6,2
M,ASIAN,NV,High,PUBLIC,NONE,CS,1470,7.5,8.0,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,6.5,4.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,2
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1400,2.0,2.5,2
F,BLACK,CO,-1,PUBLIC,URM,NEUROSCIENCE,1530,7.5,3.7,2
M,ASIAN,CA,Low,PUBLIC,LGBT,CS,1560,3.5,4.5,2
F,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1530,6.5,4.2,2
F,ASIAN,IN,Low,-1,URM,MUSIC,1520,6.5,4.5,2
F,ASIAN,CO,Low,-1,NONE,BUSINESS,1540,6.5,1.0,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,2
M,ASIAN,IN,Low,PRIVATE,NONE,BUSINESS,1470,8.5,6.5,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,6.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,6.5,2.5,2
M,BLACK,CO,High,MAGNET,URM,CS,1490,6.5,6.5,2
NB,ASIAN,OR,High,CHARTER,NONE,CS,1540,2.5,4.5,2
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,2
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,2
M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,2
F,WHITE,CA,-1,PRIVATE,NONE,CS,1530,5.5,6.8,2
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,2
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,2
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,2
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,2
M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,2
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1.0,6.3,2
F,BLACK,GA,High,-1,URM,-1,1410,7.5,2.5,2
F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,2
F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,2
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,2
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,2
M,WHITE,CO,-1,PUBLIC,NONE,CS,1530,4.0,4.5,2
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,2
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,2
M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,2
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,2
M,ASIAN,CA,Low,-1,NONE,ENG,1520,6.5,8.5,2
M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,2
F,ASIAN,CA,High,-1,LEGACY,HUMANITIES,1450,6.5,4.5,2
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1350,5.5,6.5,2
M,ASIAN,IL,High,PUBLIC,NONE,CS,1550,6.5,7.5,2
F,ASIAN,OR,Low,PRIVATE,NONE,CS,1500,6.5,4.5,2
M,ASIAN,CA,High,PRIVATE,NONE,CS,1580,8.5,4.5,2
M,ASIAN,CA,Low,SMALL,LEGACY,BUSINESS,1350,2.5,2.5,2
M,WHITE,OR,Low,-1,NONE,CS,1530,8.5,1.0,2
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,2
M,BLACK,-1,Low,-1,URM,LAW,1570,6.5,6.1,2
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,2
M,HISPANIC,MA,Middle,SMALL,NONE,BIO,1550,5.5,6.2,2
OTHER,ASIAN,TX,Low,PUBLIC,NONE,ENG,1560,5.0,2.5,2
F,WHITE,IN,Low,PUBLIC,FIRST-GEN,-1,1350,5.5,7.5,2
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1530,3.5,6.5,2
F,ASIAN,CA,Middle,PUBLIC,FIRST-GEN,CS,1530,6.5,2.5,2
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1530,6.5,8.2,2
M,WHITE,OR,Low,PUBLIC,NONE,MATH,1510,7.5,6.5,2
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1530,8.5,8.1,2
F,ASIAN,CA,Low,PRIVATE,NONE,PREMED,1590,6.5,4.5,2
M,WHITE,-1,Low,PUBLIC,NONE,HUMANITIES,1540,5.0,2.5,2
F,BLACK,-1,Low,PUBLIC,NONE,ENG,1360,6.5,2.5,2
M,WHITE,CA,Low,-1,NONE,CS,1470,7.0,6.5,2
F,ASIAN,UT,Low,PRIVATE,NONE,SOCIAL SCIENCES,1570,-1.0,2.5,2
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,2
M,HISPANIC,CA,Middle,PUBLIC,NONE,ENG,1310,2.0,4.2,2
M,ASIAN,CA,High,PUBLIC,NONE,-1,1450,2.5,4.5,2
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.5,2
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.8,2
M,ASIAN,IL,Low,PUBLIC,NONE,ENG,1540,7.5,7.5,2
F,HISPANIC,FL,Low,-1,FIRST-GEN,CS,1460,5.5,7.2,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.5,3.7,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.0,2.5,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1570,4.8,5.1,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.0,3.5,2
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1500,8.5,2.5,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,3.0,2.5,2
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,2
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,2
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,2
M,WHITE,-1,Low,-1,FIRST-GEN,CS,1460,3.5,7.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,2
M,ASIAN,OR,High,PRIVATE,NONE,CS,1580,6.5,4.5,2
M,HISPANIC,CA,Low,SMALL,FIRST-GEN,BIO,1320,6.5,2.5,2
F,WHITE,USA,Low,PUBLIC,LEGACY,MEDIA STUDIES,1410,5.0,6.2,2
F,WHITE,-1,Low,-1,NONE,SOCIAL SCIENCES,1540,7.5,6.8,2
F,ASIAN,-1,Low,PUBLIC,NONE,BUSINESS,1550,6.5,6.8,2
F,ASIAN,TX,High,LARGE,NONE,ENG,1540,6.5,4.2,2
M,ASIAN,UT,Low,-1,NONE,ENG,1520,7.5,2.5,2
F,ASIAN,IN,-1,PRIVATE,NONE,CS,1570,8.5,5.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,10.0,2.5,2
F,ASIAN,MI,Low,-1,NONE,CS,1550,6.5,2.0,2
F,ASIAN,IN,Middle,PUBLIC,URM,MEDIA STUDIES,1200,1.5,3.5,2
M,ASIAN,WA,High,PUBLIC,NONE,BUSINESS,1510,6.5,5.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1590,7.5,3.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,7.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1570,6.5,4.5,1
F,ASIAN,CA,High,PRIVATE,NONE,ENG,1580,4.5,6.2,1
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1570,6.0,2.5,1
M,ASIAN,LA,High,PUBLIC,NONE,BUSINESS,1530,8.5,2.5,1
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,2.0,3.5,1
M,ASIAN,MI,Middle,PUBLIC,NONE,LAW,1550,5.5,7.3,1
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,1
