Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,GA,Low,-1,NONE,BIO,1560,8.5,7.5,0
M,ASIAN,CA,High,-1,NONE,CS,1530,7.5,7.2,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,4.5,0
F,BLACK,MI,High,PUBLIC,URM,CS,1470,5.5,4.5,0
M,WHITE,UT,High,PRIVATE,URM,CS,1510,6.5,6.8,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,6.5,2.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1520,6.5,4.5,0
M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7.0,0
M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,0
M,BLACK,CA,Low,-1,NONE,POLISCI,1510,6.5,2.5,0
M,ASIAN,IN,Low,-1,NONE,CS,1600,8.5,0.0,0
F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,0
F,ASIAN,CA,High,-1,LEGACY,HUMANITIES,1450,6.5,4.5,0
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,0
M,BLACK,NC,High,-1,URM,CS,1570,6.5,6.8,0
M,ASIAN,IN,Low,-1,FIRST-GEN,CS,1530,8.5,6.5,0
F,ASIAN,UT,Low,PRIVATE,NONE,SOCIAL SCIENCES,1570,-1.0,2.5,0
F,WHITE,-1,Low,PUBLIC,NONE,CS,1540,6.5,7.2,0
M,WHITE,NY,Low,PUBLIC,NONE,-1,1560,6.5,7.5,0
M,WHITE,NC,Low,PRIVATE,NONE,ENG,1440,4.5,2.5,0
F,WHITE,IN,High,PRIVATE,LEGACY,ENG,1580,6.5,7.3,0
M,ASIAN,-1,High,PUBLIC,NONE,PSYCH,1580,4.5,7.8,0
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,0
M,WHITE,CO,Low,-1,NONE,-1,1530,5.0,3.5,0
F,ASIAN,-1,Low,PUBLIC,NONE,BUSINESS,1550,6.5,6.8,0
M,WHITE,IN,Low,-1,URM,CS,1580,5.5,1.5,2
M,WHITE,MI,High,PUBLIC,NONE,ENG,1460,8.0,7.5,2
M,WHITE,IN,Low,-1,URM,CS,1580,6.5,6.5,2
M,ASIAN,MA,High,PUBLIC,NONE,PSYCH,1430,1.0,7.5,2
F,WHITE,PA,Low,PUBLIC,NONE,ENG,1410,7.5,4.5,2
M,BLACK,CA,Low,PUBLIC,URM,CS,1490,8.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,HEALTH SCIENCES,1500,6.5,6.5,2
T,ARAB,MA,High,-1,URM,CS,1490,5.5,2.5,2
M,ASIAN,MI,Low,CHARTER,LEGACY,BUSINESS,1570,4.5,5.5,2
M,ASIAN,CA,Low,-1,LEGACY,CS,1500,3.0,4.5,2
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.5,2
F,WHITE,INTERNATIONAL,-1,PRIVATE,NONE,CS,1500,-1.0,4.5,2
F,BLACK,CO,Low,PUBLIC,NONE,BUSINESS,1210,5.0,2.5,2
F,WHITE,INTERNATIONAL,-1,PRIVATE,NONE,CS,1500,-1.0,4.5,2
F,WHITE,FL,Low,PUBLIC,NONE,CS,1560,1.0,4.7,2
M,WHITE,WA,High,PUBLIC,NONE,CS,1520,4.5,3.7,2
M,WHITE,-1,Low,CHARTER,NONE,CS,1130,6.5,7.5,2
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,2
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,2
F,ASIAN,CA,High,-1,LEGACY,HUMANITIES,1450,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,ENG,1540,7.5,7.5,2
F,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1560,5.0,6.5,2
M,ASIAN,-1,Middle,-1,NONE,ENG,1420,6.0,8.6,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,2.0,3.5,2
F,ASIAN,CA,High,PUBLIC,LGBT,ENG,1560,5.0,6.5,2
F,ASIAN,CA,Low,PRIVATE,NONE,PREMED,1590,6.5,4.5,2
M,WHITE,AZ,Low,-1,NONE,MATH,1520,3.5,9.5,2
M,ASIAN,GA,Low,PRIVATE,NONE,PREMED,1470,7.5,4.7,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,8.5,6.2,2
M,WHITE,-1,Low,-1,LEGACY,CS,1500,4.5,3.7,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,2
NB,WHITE,IN,Low,PUBLIC,NONE,BIO,1450,5.0,6.7,2
M,WHITE,CO,High,PUBLIC,LEGACY,POLISCI,1510,2.0,6.2,2
M,WHITE,UT,Low,PUBLIC,URM,CS,1460,5.0,4.5,1
F,ASIAN,MA,High,PRIVATE,NONE,BIO,1550,5.5,7.6,1
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1470,6.5,4.5,1
F,WHITE,IL,Low,PUBLIC,NONE,ENG,1530,7.5,6.5,1
F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,1
M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,1
F,BLACK,NY,Low,PUBLIC,URM,PREMED,1430,5.0,4.2,1
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,1
M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,1
F,ASIAN,WA,-1,PUBLIC,NONE,BUSINESS,1420,7.5,6.5,1
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,3.0,2.5,1
