Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,-1,High,PUBLIC,FIRST-GEN,CS,1440,2.0,6.5,0
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,6.5,0
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,6.5,0
M,ASIAN,TX,High,PUBLIC,LEGACY,CS,1490,6.5,6.5,0
M,HISPANIC,CA,Low,PUBLIC,URM,-1,1500,7.5,7.2,0
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,0
M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7.0,0
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,0
NB,WHITE,NY,High,PUBLIC,FIRST-GEN,ENG,1420,3.5,6.8,0
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,0
M,ASIAN,WA,Low,PRIVATE,NONE,-1,1550,6.5,2.5,0
M,HISPANIC,FL,High,PUBLIC,URM,CS,1530,6.5,2.5,0
F,BLACK,DC,Low,PUBLIC,URM,POLISCI,1520,7.5,8.7,0
OTHER,-1,NY,Low,PRIVATE,NONE,-1,1560,2.0,0.0,0
M,ASIAN,IA,Low,-1,NONE,ENG,1560,7.5,0.0,0
M,ASIAN,UT,Middle,PUBLIC,NONE,CS,1550,8.5,6.5,0
M,WHITE,MI,Low,-1,FIRST-GEN,CS,1550,6.5,5.5,0
M,HISPANIC,CA,Low,SMALL,FIRST-GEN,BIO,1320,6.5,2.5,0
F,ASIAN,IL,Low,-1,NONE,CS,1580,7.5,4.5,0
F,ASIAN,IN,-1,PRIVATE,NONE,CS,1570,8.5,5.5,0
F,ASIAN,OR,Low,-1,NONE,ENG,1500,5.5,6.8,0
F,-1,-1,Low,PUBLIC,NONE,CS,1570,7.5,8.1,0
F,ASIAN,CA,Low,-1,NONE,CS,1570,8.5,4.5,2
F,WHITE,MI,High,PUBLIC,NONE,BIO,1430,3.5,4.5,2
F,ASIAN,NY,Low,PUBLIC,NONE,CS,1600,6.5,7.5,2
M,ASIAN,DC,Low,PUBLIC,NONE,BIO,1440,8.5,8.2,2
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,7.5,4.5,2
M,BLACK,ND,Low,PUBLIC,URM,CS,1530,6.5,4.7,2
F,HISPANIC,TX,Low,PUBLIC,URM,-1,1430,3.5,6.5,2
M,ASIAN,TX,High,PUBLIC,NONE,CS,1530,6.5,4.2,2
M,WHITE,IN,Low,-1,URM,CS,1580,6.5,6.5,2
M,WHITE,CA,High,PUBLIC,NONE,BUSINESS,1520,6.5,6.5,2
F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,2
F,BLACK,UT,Low,-1,NONE,HUMANITIES,1170,5.5,1.0,2
F,-1,OR,Low,PUBLIC,NONE,BUSINESS,1560,6.5,6.5,2
M,ASIAN,OR,Low,-1,NONE,ENG,1540,6.5,4.5,2
F,ASIAN,UT,Low,INTERNATIONAL,NONE,ENG,1550,6.5,4.2,2
M,ASIAN,IN,Low,PUBLIC,NONE,-1,1400,6.5,2.5,2
M,ASIAN,CA,Low,PRIVATE,NONE,BIO,1550,6.5,2.5,2
F,ASIAN,MA,Low,-1,FIRST-GEN,CS,1490,7.5,2.5,2
M,ASIAN,MA,Low,PUBLIC,LEGACY,CS,1530,6.5,4.2,2
F,ASIAN,IL,Low,-1,URM,ENG,1510,3.5,0.0,2
F,ASIAN,MI,Middle,PRIVATE,NONE,BIO,1580,4.5,8.5,2
M,ASIAN,IA,-1,-1,NONE,-1,1570,3.5,3.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,8.2,2
F,-1,CA,High,-1,NONE,MATH,1560,6.5,8.5,2
M,WHITE,FL,-1,PUBLIC,NONE,BUSINESS,1280,1.0,6.5,2
F,WHITE,CA,Low,-1,NONE,BIO,1510,7.0,5.0,2
F,WHITE,PA,Low,PUBLIC,NONE,ENG,1410,7.5,4.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.8,2
M,WHITE,CO,Low,-1,NONE,CS,1540,6.5,6.5,2
M,WHITE,-1,Low,PUBLIC,NONE,HUMANITIES,1540,5.5,6.1,2
M,HISPANIC,TN,High,PUBLIC,NONE,PREMED,1480,6.5,6.8,2
F,ASIAN,USA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1480,3.0,4.5,2
M,ASIAN,TX,Low,PUBLIC,NONE,BIO,1570,7.5,7.7,2
M,ASIAN,OR,High,PUBLIC,NONE,ENG,1530,6.5,7.5,2
F,ASIAN,UT,Low,PUBLIC,NONE,SOCIAL SCIENCES,1420,7.5,6.8,2
F,ASIAN,CA,Low,PRIVATE,URM,ENG,1510,8.5,6.5,2
M,ASIAN,MI,Low,PUBLIC,LEGACY,CS,1310,4.5,4.5,2
M,ASIAN,UT,Low,PUBLIC,FIRST-GEN,ENG,1500,2.5,4.5,2
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,2
M,WHITE,NY,Low,PUBLIC,LEGACY,CS,1490,1.0,6.5,2
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,2
M,ASIAN,WA,Low,-1,NONE,CS,1570,7.5,6.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,8.5,6.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1500,7.5,6.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,2
M,WHITE,CA,Low,-1,LEGACY,CS,1410,6.5,2.5,2
M,ASIAN,CO,Middle,PUBLIC,LEGACY,-1,1520,5.5,2.5,2
M,ASIAN,UT,Low,-1,LEGACY,CS,1550,5.5,2.5,2
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,2
F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,2
F,ASIAN,-1,Low,PUBLIC,LEGACY,CS,1570,6.5,2.5,2
M,HISPANIC,LA,Low,PRIVATE,NONE,ENG,1540,6.5,6.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,6.8,2
M,ASIAN,NV,High,PUBLIC,NONE,CS,1470,7.5,8.0,2
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,4.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,2
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,2
M,ASIAN,MI,Low,-1,NONE,-1,1590,7.5,4.5,2
M,ASIAN,OH,Low,PRIVATE,NONE,-1,1560,9.5,8.2,2
F,WHITE,IN,Low,PRIVATE,NONE,CS,1490,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,2
F,ASIAN,CA,Low,-1,NONE,CS,1500,5.5,2.5,2
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,6.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,2
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,2
M,WHITE,NY,Low,PUBLIC,NONE,CS,1510,5.0,6.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,7.5,2
M,ASIAN,TX,High,PUBLIC,LEGACY,CS,1490,6.5,6.5,2
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,2
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,2
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,2
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,2
F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,2
M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,2
M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,2
M,ASIAN,CA,-1,PUBLIC,NONE,ENG,1550,5.0,6.5,2
M,ASIAN,-1,-1,PRIVATE,NONE,ENVIRONMENTAL STUDIES,1570,8.5,7.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,2
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,2
F,ASIAN,TX,Low,PUBLIC,NONE,-1,1390,7.5,2.5,2
M,ASIAN,CA,High,PRIVATE,NONE,CS,1580,8.5,4.5,2
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,2
M,WHITE,LA,Low,PUBLIC,NONE,-1,1450,1.0,3.5,2
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,2
M,ASIAN,PA,Low,PRIVATE,NONE,-1,1480,-1.0,7.8,2
M,ASIAN,IN,High,INTERNATIONAL,NONE,POLISCI,1590,6.5,4.2,2
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,2
F,ASIAN,WA,Low,PUBLIC,NONE,BIO,1500,7.5,6.5,2
F,WHITE,IN,Low,PUBLIC,FIRST-GEN,-1,1350,5.5,7.5,2
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,2
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,2.0,3.5,2
M,WHITE,TX,-1,PUBLIC,LEGACY,CS,1430,4.5,6.5,2
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,2
M,ASIAN,TX,High,PUBLIC,NONE,CS,1490,5.5,4.2,2
M,WHITE,OR,Middle,-1,NONE,ENG,1500,3.5,2.5,2
M,WHITE,OR,Middle,-1,NONE,ENG,1500,3.5,2.5,2
M,-1,-1,High,PUBLIC,NONE,CS,1530,7.5,2.5,2
M,BLACK,GA,Low,PUBLIC,URM,CS,1480,1.0,4.2,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1570,4.8,5.1,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,3.0,2.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,2
M,HISPANIC,-1,-1,PRIVATE,NONE,BUSINESS,1350,6.0,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,8.5,6.2,2
M,WHITE,PA,High,PUBLIC,NONE,CS,1510,7.5,0.0,2
M,WHITE,-1,Low,-1,LEGACY,CS,1500,4.5,3.7,2
M,WHITE,-1,Low,PUBLIC,URM,CS,1580,6.5,6.5,2
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,2
F,ASIAN,TX,Low,PUBLIC,NONE,ENG,1480,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,7.5,2
F,ASIAN,OR,High,PUBLIC,NONE,ENG,1560,6.5,4.5,1
M,WHITE,UT,Low,PUBLIC,URM,CS,1460,5.0,4.5,1
M,ASIAN,CO,High,PUBLIC,FIRST-GEN,-1,1430,5.5,2.5,1
F,-1,TX,Low,PUBLIC,NONE,PSYCH,1560,7.5,4.7,1
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1480,8.2,5.5,1
F,ASIAN,TX,High,PUBLIC,LEGACY,PSYCH,1590,3.5,5.2,1
M,WHITE,MA,High,PUBLIC,NONE,-1,1450,7.5,6.5,1
M,-1,MO,Low,PRIVATE,NONE,ENG,1440,7.5,5.5,1
M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2.0,6.2,1
M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,1
F,ASIAN,PA,High,PUBLIC,NONE,CS,1570,6.5,4.5,1
M,BLACK,IL,Low,PRIVATE,NONE,CS,1520,5.5,3.5,1
M,ASIAN,NY,High,PUBLIC,LEGACY,ENG,1550,9.5,2.5,1
M,ASIAN,WA,-1,SMALL,NONE,BIO,1570,8.5,7.5,1
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1510,7.5,6.5,1
M,ASIAN,GA,Low,PUBLIC,LEGACY,ENG,1570,6.5,6.5,1
F,WHITE,FL,Low,PRIVATE,URM,BIO,1510,5.5,4.7,1
M,ASIAN,UT,Low,PUBLIC,NONE,ENG,1540,3.5,2.5,1
M,ASIAN,MA,High,PUBLIC,LEGACY,ENG,1570,6.5,4.5,1
F,ASIAN,CA,High,PUBLIC,NONE,CS,1570,6.5,4.5,1
M,WHITE,TX,Low,PUBLIC,NONE,ENG,1490,6.5,7.5,1
F,ASIAN,TX,Low,PUBLIC,FIRST-GEN,BIO,1370,6.5,4.5,1
M,ARAB,IA,Middle,PRIVATE,NONE,CS,1320,7.5,2.5,1
F,NATIVE,WI,Low,-1,URM,-1,1420,6.5,2.5,1
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,1
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,6.5,4.5,1
F,ASIAN,CO,Low,PUBLIC,NONE,BIO,1530,6.5,4.5,1
M,ASIAN,OR,Low,PUBLIC,NONE,BIO,1590,8.5,8.5,1
M,ASIAN,-1,Low,PUBLIC,NONE,ENG,1520,7.5,4.2,1
M,BLACK,TX,Low,PUBLIC,NONE,ENG,1350,6.5,8.5,1
F,WHITE,NY,High,PUBLIC,NONE,CS,1510,5.5,2.5,1
F,WHITE,MO,Low,PUBLIC,NONE,CS,1450,5.0,2.5,1
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,1
F,ASIAN,TX,Low,PUBLIC,LGBT,CS,1560,6.5,3.7,1
M,ASIAN,MI,Low,PUBLIC,NONE,DESIGN,1520,6.5,7.5,1
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,1
M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,1
M,WHITE,OR,High,PUBLIC,NONE,BUSINESS,1510,7.0,7.2,1
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,6.5,7.5,1
F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,1
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,1
M,ASIAN,TX,Low,-1,NONE,CS,1560,6.5,4.5,1
M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,1
OTHER,ASIAN,CA,High,PUBLIC,NONE,-1,1580,8.5,4.5,1
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,1
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1580,6.5,7.3,1
F,ASIAN,-1,Low,PRIVATE,NONE,BIO,1530,7.5,6.5,1
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,1
F,WHITE,TX,Low,PUBLIC,FIRST-GEN,ENG,1530,7.5,3.7,1
M,ASIAN,IN,High,PUBLIC,LEGACY,ENG,1550,8.5,7.5,1
M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,1
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.0,7.8,1
F,BLACK,GA,Low,PUBLIC,NONE,BIO,1550,5.5,7.8,1
M,BLACK,TX,High,PRIVATE,URM,CS,1510,7.5,6.8,1
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,1
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,1
M,HISPANIC,TX,Low,-1,FIRST-GEN,CS,1320,2.0,7.2,1
F,WHITE,CA,High,PUBLIC,NONE,ENG,1570,6.5,4.5,1
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1580,6.5,4.5,1
M,ASIAN,-1,High,PUBLIC,NONE,CS,1560,7.5,2.5,1
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,6.5,6.5,1
M,HISPANIC,TX,Low,-1,FIRST-GEN,-1,1320,2.0,6.5,1
M,BLACK,CA,High,PUBLIC,URM,CS,1520,2.5,4.2,1
M,WHITE,GA,Low,PUBLIC,NONE,ENG,1470,3.5,6.5,1
M,WHITE,TX,Low,PRIVATE,NONE,CS,1570,1.5,3.5,1
