Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,WHITE,-1,Low,PUBLIC,FIRST-GEN,LAW,1300,5.5,6.5,2
F,WHITE,IN,Low,PRIVATE,NONE,CS,1490,6.5,4.5,2
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,3.5,2
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,2
NB,-1,-1,Low,-1,FIRST-GEN,-1,1510,-1.0,4.5,2
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,2
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1510,1.0,6.3,2
F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,2
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.0,7.8,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,2
NB,ASIAN,OR,-1,PUBLIC,LGBT,BIO,1380,5.0,4.7,2
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,2
M,ASIAN,CA,-1,PUBLIC,NONE,ENG,1550,5.0,6.5,2
M,ASIAN,-1,-1,PRIVATE,NONE,ENVIRONMENTAL STUDIES,1570,8.5,7.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,2
M,ASIAN,UT,Low,PUBLIC,NONE,ENG,1500,3.5,2.5,2
M,WHITE,IL,Low,PRIVATE,NONE,CS,1460,4.5,8.6,2
M,ASIAN,WA,Middle,CHARTER,NONE,CS,1590,7.5,4.7,2
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,2
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,2
M,HISPANIC,FL,Low,-1,FIRST-GEN,UNDECIDED,1480,2.5,3.5,2
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,2
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1510,5.0,4.5,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,2.0,3.5,2
M,WHITE,FL,Low,-1,FIRST-GEN,ENG,1550,8.5,1.0,2
M,ASIAN,GA,Low,PRIVATE,NONE,PREMED,1470,7.5,4.7,2
M,ASIAN,-1,High,PUBLIC,NONE,PSYCH,1480,3.5,2.5,2
F,ASIAN,-1,Low,INTERNATIONAL,NONE,PSYCH,1400,6.5,4.5,2
M,ASIAN,FL,Low,LARGE,FIRST-GEN,DESIGN,1500,3.5,6.5,2
M,ASIAN,-1,Low,-1,NONE,BUSINESS,1540,0.0,2.5,2
M,ASIAN,-1,Low,-1,NONE,BUSINESS,1540,0.0,2.5,2
M,BLACK,CA,Low,-1,NONE,ENG,1410,6.5,6.5,2
M,WHITE,TX,High,PUBLIC,LEGACY,-1,1570,6.5,7.5,2
M,ASIAN,AL,High,-1,FIRST-GEN,BIO,1460,5.0,2.5,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,3.0,2.5,2
M,WHITE,MI,Low,-1,FIRST-GEN,CS,1550,6.5,5.5,2
OTHER,ASIAN,CA,Low,PUBLIC,LEGACY,CS,1530,6.0,4.3,2
F,-1,FL,Low,-1,NONE,BIO,1440,6.5,7.5,2
M,ASIAN,FL,Low,SMALL,NONE,PREMED,1490,7.0,6.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,8.5,6.2,2
M,WHITE,-1,Low,-1,LEGACY,CS,1500,4.5,3.7,2
NB,WHITE,IN,Low,PUBLIC,NONE,BIO,1450,5.0,6.7,2
F,ASIAN,CO,High,CHARTER,NONE,-1,1500,6.5,6.5,1
M,ASIAN,-1,Low,PUBLIC,FIRST-GEN,BUSINESS,1480,5.5,7.2,1
M,WHITE,MD,Low,PUBLIC,NONE,UNDECIDED,1460,2.0,3.5,1
M,WHITE,MD,Low,PUBLIC,NONE,UNDECIDED,1460,2.0,3.5,1
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,7.5,4.5,1
F,WHITE,FL,Low,PUBLIC,NONE,BIO,1480,5.5,2.5,1
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4.0,2.5,1
F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,1
F,WHITE,-1,High,PRIVATE,LEGACY,CS,1560,6.5,4.2,1
M,ASIAN,MA,Low,PRIVATE,NONE,BIO,1550,8.5,7.2,1
M,ASIAN,GA,Low,PUBLIC,LEGACY,ENG,1570,6.5,6.5,1
F,ASIAN,MA,Low,-1,FIRST-GEN,CS,1490,7.5,2.5,1
M,WHITE,NY,High,PUBLIC,NONE,BIO,1570,3.5,4.7,1
M,WHITE,WA,-1,PUBLIC,NONE,CS,1530,6.5,6.5,1
M,WHITE,FL,Low,PUBLIC,NONE,BUSINESS,1450,5.5,6.3,1
F,WHITE,PA,Low,PUBLIC,NONE,ENG,1410,7.5,4.5,1
M,WHITE,-1,Low,PUBLIC,NONE,HUMANITIES,1540,5.5,6.1,1
F,ASIAN,IL,Low,PUBLIC,NONE,BIO,1440,5.5,6.5,1
F,ASIAN,PA,Low,PUBLIC,LEGACY,ENG,1550,7.5,4.5,1
F,ASIAN,WA,Low,PUBLIC,NONE,HUMANITIES,1530,5.5,4.2,1
F,WHITE,MO,Low,PUBLIC,NONE,CS,1450,5.0,2.5,1
NB,WHITE,CA,Low,PUBLIC,NONE,ENG,1560,6.5,3.7,1
M,ASIAN,MI,Low,CHARTER,LEGACY,BUSINESS,1570,4.5,5.5,1
F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,1
M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,1
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.0,1
F,ASIAN,IA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1500,7.5,4.2,1
F,ASIAN,FL,Low,PRIVATE,NONE,PSYCH,1530,2.5,4.5,1
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,1
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,1
F,ASIAN,FL,Low,PUBLIC,NONE,ENG,1560,6.5,6.3,1
F,ASIAN,-1,Low,PRIVATE,NONE,BIO,1530,7.5,6.5,1
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,1
F,WHITE,FL,Low,PUBLIC,NONE,CS,1560,1.0,4.7,1
F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,1
M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,1
F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,1
F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,1
F,ASIAN,PA,High,PRIVATE,NONE,PSYCH,1550,6.5,4.5,1
M,WHITE,CO,-1,PUBLIC,NONE,CS,1530,4.0,4.5,1
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,1
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,1
M,ASIAN,OH,Low,PUBLIC,LEGACY,-1,1540,6.5,2.5,1
F,ASIAN,-1,Low,INTERNATIONAL,NONE,PSYCH,1400,6.5,4.5,1
M,ASIAN,GA,Low,PRIVATE,NONE,PREMED,1470,7.5,4.7,1
F,BLACK,NE,Low,-1,URM,CS,1360,5.5,3.5,1
M,WHITE,TX,High,PUBLIC,LEGACY,-1,1570,6.5,7.5,1
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,1
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,1
M,ASIAN,CA,-1,PUBLIC,NONE,PSYCH,1590,8.5,2.5,1
M,ASIAN,-1,High,PUBLIC,NONE,CS,1510,5.5,7.3,1
F,ASIAN,NY,Middle,PUBLIC,NONE,LAW,1540,7.5,7.5,1
