Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,4.5,Accepted
M,ASIAN,CA,Low,PUBLIC,LEGACY,BUSINESS,1590,6.5,6.5,Accepted
NB,ASIAN,CA,High,PUBLIC,URM,CS,1570,6.5,4.2,Accepted
M,HISPANIC,NY,Low,-1,LEGACY,ENG,1310,7.5,4.5,Accepted
M,WHITE,FL,High,PUBLIC,URM,CHEMISTRY,1520,5.5,7.5,Accepted
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,Accepted
M,ASIAN,TX,Low,-1,NONE,BIO,1560,7.5,0.0,Accepted
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1570,8.5,8.5,Accepted
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1570,8.5,8.5,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,4.5,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,4.5,Accepted
F,ASIAN,-1,High,PUBLIC,NONE,CS,1550,4.5,7.5,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,4.5,Accepted
NB,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1400,7.5,7.7,Accepted
F,ASIAN,NY,High,-1,FIRST-GEN,CS,1410,7.5,4.5,Accepted
M,HISPANIC,-1,High,PUBLIC,NONE,BUSINESS,1500,6.5,6.5,Accepted
M,WHITE,AZ,High,CHARTER,LGBT,SOCIAL SCIENCES,1570,7.5,6.5,Accepted
F,ASIAN,NY,Middle,PUBLIC,NONE,LAW,1540,7.5,7.5,Accepted
M,ASIAN,-1,High,PUBLIC,FIRST-GEN,CHEMISTRY,1300,6.0,7.5,Rejected
F,WHITE,LA,Low,-1,LEGACY,BIO,1530,6.5,4.2,Rejected
F,ASIAN,CA,Low,PUBLIC,LEGACY,LAW,1490,7.5,4.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,CS,1550,7.5,6.5,Rejected
M,BLACK,ND,Low,PUBLIC,URM,CS,1530,6.5,4.7,Rejected
M,BLACK,TX,Low,PUBLIC,URM,POLISCI,1470,6.5,2.5,Rejected
F,WHITE,CA,Low,PUBLIC,NONE,ENG,1350,5.5,2.5,Rejected
F,WHITE,MI,Low,-1,NONE,CS,1580,3.5,1.0,Rejected
F,ASIAN,NY,Low,PUBLIC,NONE,POLISCI,1500,6.5,4.2,Rejected
M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,HISTORY,1470,6.5,7.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1300,3.5,7.2,Rejected
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1550,5.5,2.5,Rejected
M,WHITE,WA,High,PRIVATE,NONE,POLISCI,1480,5.0,6.5,Rejected
F,ASIAN,TX,Low,-1,FIRST-GEN,CS,1540,4.5,1.0,Rejected
F,ASIAN,OR,High,PRIVATE,NONE,CS,1540,7.5,7.5,Rejected
M,WHITE,WA,Low,-1,NONE,CS,1510,5.5,4.0,Rejected
F,BLACK,CA,Low,PRIVATE,URM,BUSINESS,1480,10.0,3.5,Rejected
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,Rejected
F,ASIAN,UT,Low,PUBLIC,NONE,SOCIAL SCIENCES,1420,7.5,6.8,Rejected
F,ASIAN,WA,Low,PUBLIC,NONE,HUMANITIES,1530,5.5,4.2,Rejected
F,WHITE,NY,High,PUBLIC,NONE,CS,1510,5.5,2.5,Rejected
M,WHITE,MA,High,PRIVATE,NONE,PREMED,1530,6.5,4.7,Rejected
M,WHITE,LA,High,PUBLIC,NONE,CS,1570,4.5,2.5,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,Rejected
M,ASIAN,USA,Low,PUBLIC,NONE,NEUROSCIENCE,1510,6.5,8.5,Rejected
M,WHITE,WA,Low,PRIVATE,NONE,CS,1540,7.5,6.2,Rejected
M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,Rejected
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,Rejected
M,WHITE,NY,Middle,PUBLIC,URM,POLISCI,1530,1.0,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Rejected
M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,Rejected
M,WHITE,LA,High,PUBLIC,NONE,CS,1430,4.5,4.5,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,Rejected
M,WHITE,LA,Low,PRIVATE,LEGACY,INTERNATIONAL RELATIONS,1510,5.5,7.2,Rejected
M,WHITE,WA,Low,PRIVATE,FIRST-GEN,POLISCI,1330,7.5,7.8,Rejected
F,WHITE,INTERNATIONAL,-1,PRIVATE,NONE,CS,1500,-1.0,4.5,Rejected
F,WHITE,INTERNATIONAL,-1,PRIVATE,NONE,CS,1500,-1.0,4.5,Rejected
M,WHITE,CO,Low,-1,NONE,CS,1520,6.5,7.3,Rejected
M,WHITE,LA,Low,PRIVATE,NONE,CS,1500,7.5,6.5,Rejected
F,WHITE,MI,Low,PUBLIC,LEGACY,CS,1540,6.5,8.7,Rejected
M,WHITE,MI,-1,PRIVATE,LEGACY,CS,1540,6.5,4.7,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1500,5.5,2.5,Rejected
M,ASIAN,NV,Low,PRIVATE,LEGACY,CS,1480,3.5,8.2,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7.0,6.5,Rejected
NB,-1,-1,Low,-1,FIRST-GEN,-1,1510,-1.0,4.5,Rejected
F,ASIAN,NY,Low,PUBLIC,LEGACY,CS,1580,6.5,8.5,Rejected
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,Rejected
NB,WHITE,NY,Middle,PUBLIC,LGBT,CS,1530,5.0,4.5,Rejected
M,ASIAN,CO,Low,PUBLIC,FIRST-GEN,HUMANITIES,1510,2.5,6.5,Rejected
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,Rejected
M,WHITE,PA,High,PRIVATE,LEGACY,PSYCH,1580,6.5,7.8,Rejected
M,WHITE,MI,High,PUBLIC,NONE,ENG,1510,5.5,6.8,Rejected
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,2.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1580,6.5,4.5,Rejected
M,ASIAN,MA,Low,PUBLIC,URM,CHEMISTRY,1500,5.0,2.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,Rejected
M,ASIAN,AZ,Low,PUBLIC,NONE,POLISCI,1520,6.5,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,LAW,1560,5.5,7.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,Rejected
F,BLACK,VA,Low,PUBLIC,URM,ENG,1160,1.0,4.7,Rejected
F,ASIAN,TX,High,LARGE,NONE,ENG,1540,6.5,4.2,Rejected
F,ASIAN,MI,Low,-1,NONE,CS,1550,6.5,2.0,Rejected
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,Rejected
F,BLACK,MO,Low,PUBLIC,URM,CS,1420,6.5,7.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,URM,CS,1100,5.0,7.2,Waitlisted
M,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.5,Waitlisted
M,ASIAN,-1,High,PRIVATE,NONE,-1,1460,6.5,8.5,Waitlisted
M,WHITE,NY,Low,PUBLIC,NONE,-1,1560,7.5,6.8,Waitlisted
M,WHITE,MI,High,PUBLIC,NONE,ENG,1460,8.0,7.5,Waitlisted
F,WHITE,TX,-1,PUBLIC,LEGACY,CS,1510,3.5,3.7,Waitlisted
M,ASIAN,-1,High,PUBLIC,NONE,CS,1530,7.5,6.5,Waitlisted
F,BLACK,UT,Low,-1,NONE,HUMANITIES,1170,5.5,1.0,Waitlisted
F,ASIAN,NY,High,PUBLIC,LEGACY,POLISCI,1570,6.5,4.5,Waitlisted
F,WHITE,NY,High,PUBLIC,LEGACY,ENG,1590,6.5,4.5,Waitlisted
M,ASIAN,IN,Low,PUBLIC,NONE,-1,1400,6.5,2.5,Waitlisted
M,HISPANIC,TN,High,PUBLIC,NONE,PREMED,1480,6.5,6.8,Waitlisted
F,WHITE,NY,Low,PRIVATE,LEGACY,ENG,1530,3.0,7.5,Waitlisted
F,ASIAN,NE,High,PUBLIC,LEGACY,ENVIRONMENTAL STUDIES,1470,5.0,8.1,Waitlisted
F,ASIAN,NY,Low,MAGNET,FIRST-GEN,POLISCI,1570,7.5,8.5,Waitlisted
M,WHITE,-1,High,-1,NONE,ENG,1430,5.0,6.5,Waitlisted
F,WHITE,MO,Low,PUBLIC,NONE,CS,1450,5.0,2.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,MATH,1580,6.0,5.2,Waitlisted
F,ASIAN,PA,High,PUBLIC,LEGACY,CS,1510,5.0,6.5,Waitlisted
F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,Waitlisted
M,WHITE,OR,Low,PUBLIC,NONE,-1,1520,2.5,6.8,Waitlisted
M,ASIAN,NY,Low,-1,NONE,PSYCH,1550,7.5,1.0,Waitlisted
M,ASIAN,MI,Low,-1,NONE,-1,1590,7.5,4.5,Waitlisted
F,HISPANIC,IN,Low,-1,URM,CS,1560,7.5,7.5,Waitlisted
M,WHITE,AL,Low,PUBLIC,FIRST-GEN,PUBLIC POLICY,1540,7.5,7.5,Waitlisted
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,Waitlisted
M,ASIAN,-1,-1,PRIVATE,NONE,ENVIRONMENTAL STUDIES,1570,8.5,7.5,Waitlisted
M,WHITE,LA,Low,PUBLIC,NONE,-1,1450,1.0,3.5,Waitlisted
F,ASIAN,-1,Low,PRIVATE,NONE,ENVIRONMENTAL STUDIES,1340,8.5,2.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,-1,1590,6.5,7.5,Waitlisted
M,BLACK,GA,Low,PUBLIC,URM,CS,1480,1.0,4.2,Waitlisted
M,ASIAN,MI,Middle,PUBLIC,NONE,LAW,1550,5.5,7.3,Waitlisted
F,ASIAN,LA,Low,PUBLIC,NONE,CS,1570,6.5,6.5,Waitlisted
F,BLACK,FL,Low,-1,FIRST-GEN,CS,1480,3.5,5.7,Waitlisted
M,WHITE,CO,High,PUBLIC,LEGACY,POLISCI,1510,2.0,6.2,Waitlisted
