Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.0,2.5,Rejected
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,Rejected
M,HISPANIC,NY,Low,PUBLIC,URM,ENG,1380,6.5,8.3,Rejected
M,HISPANIC,NY,Low,PUBLIC,URM,ENG,1380,6.5,8.3,Rejected
M,ASIAN,WA,Low,-1,NONE,-1,1410,6.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,Waitlisted
M,HISPANIC,CA,Low,PRIVATE,URM,CS,1320,4.5,4.5,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,BUSINESS,1550,5.5,4.2,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1570,6.5,4.5,Waitlisted
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,7.8,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,Waitlisted
F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3.0,7.2,Waitlisted
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,8.1,Waitlisted
F,ASIAN,CA,Low,-1,NONE,CS,1530,6.5,3.75,Waitlisted
F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,Waitlisted
F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3.0,6.5,Waitlisted
M,WHITE,CA,-1,PUBLIC,NONE,CS,1490,3.5,2.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Waitlisted
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,Waitlisted
M,ASIAN,CA,Low,-1,FIRST-GEN,CS,1400,1.0,3.5,Waitlisted
F,ASIAN,CA,Low,-1,LEGACY,BUSINESS,1500,1.0,0.5,Waitlisted
OTHER,ASIAN,CA,-1,PUBLIC,NONE,CS,1520,6.5,8.2,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,6.5,2.5,Waitlisted
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,Waitlisted
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1440,6.5,6.5,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,Waitlisted
M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1530,6.5,6.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,Waitlisted
F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,Waitlisted
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1570,6.5,6.8,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1430,7.0,7.2,Waitlisted
F,ASIAN,CA,Low,PUBLIC,URM,BIO,1010,5.5,2.5,Waitlisted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,6.5,2.5,Waitlisted
M,WHITE,CA,-1,PUBLIC,FIRST-GEN,CS,1560,6.0,4.2,Waitlisted
M,ASIAN,IL,-1,PUBLIC,LEGACY,CS,1460,2.0,3.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,-1,1590,6.5,7.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,MATH,1580,4.5,6.5,Waitlisted
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,Waitlisted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,-1,1490,6.5,6.8,Waitlisted
M,ARAB,CA,High,PUBLIC,NONE,CS,1520,7.5,1.0,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,8.5,2.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,Waitlisted
OTHER,ASIAN,CA,Low,PUBLIC,LEGACY,CS,1530,6.0,4.3,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,4.5,2.5,Waitlisted
F,BLACK,VA,Low,PUBLIC,URM,ENG,1160,1.0,4.7,Waitlisted
M,ASIAN,CA,Low,PUBLIC,LEGACY,CS,1580,8.5,2.5,Waitlisted
