Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Rejected
M,-1,AL,High,PRIVATE,URM,CS,1580,7.5,4.7,Rejected
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,Rejected
F,ASIAN,CA,Low,PRIVATE,URM,BIO,1500,4.5,7.8,Rejected
F,ASIAN,CA,High,-1,NONE,ENG,1580,8.5,7.5,Rejected
M,BLACK,-1,Low,-1,URM,LAW,1570,6.5,6.1,Rejected
F,WHITE,IN,Low,PUBLIC,FIRST-GEN,-1,1350,5.5,7.5,Rejected
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1530,6.5,8.2,Rejected
F,ASIAN,-1,Low,PRIVATE,NONE,ENVIRONMENTAL STUDIES,1340,8.5,2.5,Rejected
F,ASIAN,CA,Low,PRIVATE,NONE,PREMED,1590,6.5,4.5,Rejected
M,ASIAN,FL,Low,LARGE,FIRST-GEN,DESIGN,1500,3.5,6.5,Rejected
M,HISPANIC,CA,Middle,PUBLIC,NONE,ENG,1310,2.0,4.2,Rejected
M,BLACK,GA,Low,PUBLIC,URM,CS,1480,1.0,4.2,Rejected
M,ASIAN,MI,Middle,PUBLIC,NONE,LAW,1550,5.5,7.3,Rejected
F,WHITE,-1,Low,-1,NONE,SOCIAL SCIENCES,1540,7.5,6.8,Rejected
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,Rejected
NB,WHITE,IN,Low,PUBLIC,NONE,BIO,1450,5.0,6.7,Rejected
F,ASIAN,TX,Low,PUBLIC,NONE,ENG,1480,6.5,4.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1590,7.5,3.5,Rejected
M,ASIAN,AZ,Low,CHARTER,NONE,CS,1600,8.5,7.5,Waitlisted
M,-1,CO,Low,PUBLIC,LGBT,-1,1380,5.5,1.5,Waitlisted
F,WHITE,VA,Low,PUBLIC,LEGACY,CS,1590,4.5,7.2,Waitlisted
F,ASIAN,-1,Low,PRIVATE,NONE,CS,1560,5.5,3.7,Waitlisted
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1340,4.0,2.5,Waitlisted
F,WHITE,CO,High,PUBLIC,NONE,BUSINESS,1120,6.5,1.5,Waitlisted
F,ASIAN,WA,Low,PUBLIC,NONE,HUMANITIES,1530,5.5,4.2,Waitlisted
M,ASIAN,UT,Low,PUBLIC,NONE,ENG,1570,6.5,7.8,Waitlisted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Waitlisted
M,ASIAN,IN,High,-1,NONE,-1,1490,7.5,7.5,Waitlisted
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1530,6.5,4.2,Waitlisted
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,Waitlisted
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,Waitlisted
T,ASIAN,OR,Low,PRIVATE,NONE,CS,1580,3.5,6.5,Waitlisted
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,Waitlisted
M,WHITE,CA,High,PUBLIC,NONE,CS,1430,1.0,7.8,Waitlisted
F,ASIAN,CA,Low,PUBLIC,URM,BIO,1010,5.5,2.5,Waitlisted
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,-1,1590,6.5,7.5,Waitlisted
M,-1,-1,High,PUBLIC,NONE,CS,1530,7.5,2.5,Waitlisted
M,WHITE,CA,Low,-1,NONE,CS,1590,7.5,6.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,LAW,1560,5.5,7.5,Waitlisted
F,ASIAN,OR,Low,-1,NONE,ENG,1500,5.5,6.8,Waitlisted
M,ASIAN,CA,Middle,PUBLIC,NONE,ENG,1240,3.0,6.5,Waitlisted
