Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,Accepted
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6.0,2.5,Accepted
F,ASIAN,UT,High,PUBLIC,NONE,CS,1560,7.5,6.5,Accepted
M,ASIAN,CO,High,PUBLIC,LEGACY,BUSINESS,1230,4.5,3.5,Accepted
OTHER,-1,CA,Low,PRIVATE,NONE,CS,1520,6.5,2.5,Accepted
M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,Accepted
M,ASIAN,-1,High,PUBLIC,LEGACY,ENG,1540,7.5,4.5,Accepted
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,Accepted
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,Accepted
F,ASIAN,WA,High,-1,NONE,ENG,1530,6.5,6.5,Accepted
M,WHITE,CO,High,PRIVATE,NONE,-1,1440,4.5,7.5,Accepted
M,ASIAN,CA,Low,-1,NONE,NEUROSCIENCE,1560,6.5,0.0,Accepted
F,ASIAN,OR,Low,PUBLIC,NONE,ENG,1530,3.5,4.7,Accepted
F,BLACK,FL,High,PUBLIC,URM,HEALTH SCIENCES,1410,8.5,6.5,Accepted
M,WHITE,CA,High,PRIVATE,LEGACY,-1,1510,6.5,7.5,Accepted
M,ASIAN,TX,Low,PRIVATE,NONE,UNDECIDED,1360,6.5,2.5,Accepted
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,Accepted
M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,Accepted
F,ASIAN,-1,Low,-1,FIRST-GEN,BUSINESS,1540,6.5,1.5,Accepted
F,-1,CO,High,PUBLIC,URM,CHEMISTRY,1500,6.5,3.7,Accepted
M,WHITE,MI,-1,PRIVATE,URM,CS,1510,6.5,8.2,Accepted
F,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,0.0,Accepted
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,Accepted
F,ASIAN,IN,Low,PRIVATE,NONE,CS,1540,7.5,7.8,Accepted
F,BLACK,GA,Low,PUBLIC,NONE,POLISCI,1300,3.5,7.5,Accepted
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1530,8.5,8.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,8.5,6.5,Accepted
M,WHITE,NY,High,-1,NONE,CS,1510,8.5,7.8,Accepted
M,ASIAN,MI,Low,-1,NONE,CS,1470,7.5,3.0,Accepted
M,ASIAN,IN,-1,PRIVATE,NONE,CS,1540,5.5,3.5,Accepted
M,WHITE,AL,Low,PUBLIC,NONE,CS,1550,6.5,6.5,Accepted
M,HISPANIC,CO,High,PUBLIC,NONE,ENG,1530,6.5,2.5,Accepted
F,ASIAN,IL,Low,PUBLIC,NONE,CS,1520,7.5,4.5,Accepted
F,ASIAN,MA,Low,PUBLIC,FIRST-GEN,ENG,1400,6.5,2.5,Accepted
F,WHITE,MD,Low,-1,FIRST-GEN,BUSINESS,1400,3.5,2.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,4.5,Accepted
NB,WHITE,FL,Low,-1,LEGACY,ENVIRONMENTAL STUDIES,1250,4.0,4.5,Accepted
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,4.5,Accepted
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1370,7.5,2.5,Accepted
F,ASIAN,IL,-1,PRIVATE,NONE,MATH,1460,1.0,3.5,Accepted
M,ASIAN,WA,Low,PUBLIC,NONE,PREMED,1460,5.0,2.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1400,2.0,2.5,Accepted
F,WHITE,LA,Low,PRIVATE,NONE,CS,1360,3.5,5.5,Accepted
M,WHITE,CO,Low,-1,LEGACY,CS,1510,5.5,1.0,Accepted
F,ASIAN,CA,Low,-1,LEGACY,BUSINESS,1500,1.0,0.5,Accepted
M,BLACK,INTERNATIONAL,High,PRIVATE,NONE,CS,1580,8.5,4.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,8.5,8.7,Accepted
M,WHITE,CA,Low,PRIVATE,NONE,CS,1550,7.5,4.5,Accepted
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,3.5,Accepted
M,ASIAN,DC,Low,PRIVATE,NONE,-1,1520,7.5,6.5,Accepted
M,ASIAN,MI,High,PUBLIC,NONE,BIO,1560,8.5,3.5,Accepted
M,BLACK,NY,Low,PUBLIC,URM,CS,1410,6.5,8.5,Accepted
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,Accepted
F,HISPANIC,IN,Low,-1,URM,CS,1560,7.5,7.5,Accepted
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,6.5,7.5,Accepted
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1580,7.5,7.5,Accepted
F,BLACK,CA,Low,PRIVATE,NONE,CS,1470,6.5,7.8,Accepted
M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,Accepted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Accepted
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,Accepted
M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1.0,Accepted
OTHER,ASIAN,OR,Low,PUBLIC,NONE,BIO,1510,6.5,8.2,Accepted
M,BLACK,UT,High,PRIVATE,URM,HISTORY,1520,5.5,7.5,Accepted
M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,Accepted
F,BLACK,GA,Low,PUBLIC,URM,LAW,1260,3.5,8.5,Accepted
F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,Accepted
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,Accepted
OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,Accepted
M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,Accepted
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1530,6.5,7.5,Accepted
F,ASIAN,WA,Low,PUBLIC,NONE,CS,1350,6.5,7.5,Accepted
M,BLACK,MI,Low,PRIVATE,URM,CS,1550,7.5,6.8,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,Accepted
M,ASIAN,CO,Low,PUBLIC,NONE,CS,1560,7.5,2.5,Accepted
M,ASIAN,TX,Low,-1,NONE,CS,1450,6.5,1.5,Accepted
M,WHITE,UT,High,PUBLIC,NONE,POLISCI,1600,7.5,6.2,Accepted
M,-1,CA,Low,PUBLIC,NONE,CS,1400,6.5,3.5,Accepted
M,WHITE,LA,Low,PUBLIC,NONE,-1,1450,1.0,3.5,Accepted
M,WHITE,OR,Low,-1,NONE,CS,1530,8.5,1.0,Accepted
M,ASIAN,TX,Low,-1,NONE,BIO,1560,7.5,0.0,Accepted
OTHER,ASIAN,MA,Low,PUBLIC,NONE,PSYCH,1430,3.5,4.5,Accepted
T,WHITE,-1,Low,PUBLIC,NONE,-1,1500,5.0,6.5,Accepted
F,ASIAN,PA,Low,PUBLIC,NONE,PSYCH,1520,5.5,4.5,Accepted
F,ASIAN,OR,High,PUBLIC,NONE,CS,1540,7.5,3.7,Accepted
M,WHITE,FL,Low,PRIVATE,NONE,CS,1490,7.5,4.5,Accepted
NB,BLACK,CA,Low,PRIVATE,FIRST-GEN,BIO,1230,8.5,2.5,Accepted
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,Accepted
M,ASIAN,LA,High,PUBLIC,NONE,BUSINESS,1530,8.5,2.5,Accepted
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.0,4.5,Accepted
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,4.5,Accepted
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.0,4.5,Accepted
M,ASIAN,IL,Low,PUBLIC,NONE,ENG,1510,1.0,2.5,Accepted
M,WHITE,MI,High,PUBLIC,LEGACY,CS,1510,7.5,7.0,Accepted
F,ASIAN,CA,Low,-1,NONE,CS,1500,6.5,6.5,Accepted
F,ASIAN,CA,High,PUBLIC,URM,-1,1580,8.5,9.5,Accepted
M,WHITE,OR,High,PUBLIC,NONE,CS,1520,8.5,8.5,Accepted
M,ASIAN,INTERNATIONAL,Low,PRIVATE,NONE,CS,1450,2.0,0.0,Accepted
F,ASIAN,IN,Low,PUBLIC,NONE,-1,1540,5.5,1.0,Accepted
F,BLACK,MI,High,-1,FIRST-GEN,ENG,1100,5.5,2.5,Accepted
M,ASIAN,PA,High,PUBLIC,NONE,PSYCH,1320,5.0,3.5,Accepted
F,ASIAN,MA,Low,-1,NONE,ENG,1440,2.0,6.5,Accepted
NB,ASIAN,MO,Low,-1,NONE,CS,1590,6.5,1.0,Accepted
M,ASIAN,FL,Low,LARGE,FIRST-GEN,DESIGN,1500,3.5,6.5,Accepted
M,BLACK,CA,Low,-1,NONE,ENG,1410,6.5,6.5,Accepted
M,ASIAN,IL,Low,PUBLIC,NONE,ENG,1540,7.5,7.5,Accepted
M,BLACK,NY,Low,PUBLIC,NONE,CS,1560,8.5,2.5,Accepted
F,BLACK,NE,Low,-1,URM,CS,1360,5.5,3.5,Accepted
M,ASIAN,NY,High,-1,NONE,ENG,1540,4.0,4.5,Accepted
M,ASIAN,OR,High,PRIVATE,NONE,CS,1480,5.5,2.5,Accepted
M,WHITE,PA,High,SMALL,LGBT,PSYCH,1530,6.5,7.8,Accepted
M,BLACK,OR,Middle,PUBLIC,URM,PREMED,1530,7.5,4.5,Accepted
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,Accepted
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,Accepted
M,WHITE,CA,Low,-1,NONE,CS,1590,7.5,6.5,Accepted
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,Accepted
M,ASIAN,NE,Middle,PUBLIC,NONE,BUSINESS,1280,1.0,3.5,Accepted
M,BLACK,NY,High,PUBLIC,NONE,CS,1530,7.0,8.2,Accepted
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,Accepted
M,ASIAN,IA,Low,-1,NONE,ENG,1560,7.5,0.0,Accepted
F,ASIAN,IN,Low,PRIVATE,NONE,CS,1430,6.0,7.5,Accepted
M,WHITE,MI,Low,-1,FIRST-GEN,CS,1550,6.5,5.5,Accepted
M,ASIAN,CO,Low,-1,NONE,CS,1470,6.5,2.3,Accepted
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,Accepted
M,HISPANIC,-1,-1,PRIVATE,NONE,BUSINESS,1350,6.0,4.5,Accepted
M,HISPANIC,NY,Low,PUBLIC,URM,ENG,1380,6.5,8.3,Accepted
M,HISPANIC,NY,Low,PUBLIC,URM,ENG,1380,6.5,8.3,Accepted
M,WHITE,PA,Middle,PUBLIC,NONE,ENG,1470,3.5,4.2,Accepted
M,HISPANIC,FL,High,PUBLIC,FIRST-GEN,CS,1460,7.5,2.5,Accepted
F,ASIAN,-1,High,PUBLIC,NONE,CS,1550,7.5,4.2,Accepted
M,WHITE,PA,Low,PUBLIC,LEGACY,CS,1580,6.5,3.5,Accepted
M,BLACK,TX,Low,-1,URM,BIO,1230,7.5,1.5,Accepted
F,WHITE,USA,Low,PUBLIC,LEGACY,MEDIA STUDIES,1410,5.0,6.2,Accepted
F,ASIAN,IL,Low,-1,NONE,CS,1580,7.5,4.5,Accepted
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1570,6.5,2.5,Accepted
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,Accepted
M,ASIAN,CA,-1,PUBLIC,NONE,PSYCH,1590,8.5,2.5,Accepted
M,HISPANIC,CA,Low,MAGNET,URM,CS,1520,6.5,3.5,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,Accepted
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,Accepted
F,ASIAN,NY,Middle,PUBLIC,NONE,LAW,1540,7.5,7.5,Accepted
M,ASIAN,GA,-1,PUBLIC,NONE,CS,1550,8.5,6.5,Accepted
M,BLACK,PA,Low,PRIVATE,URM,BIO,1520,5.5,4.5,Rejected
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.0,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,BIO,1430,5.5,4.2,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1570,8.5,4.5,Rejected
M,-1,CA,Low,PUBLIC,NONE,CS,1540,8.5,4.7,Rejected
M,ASIAN,DC,Low,PUBLIC,FIRST-GEN,CHEMISTRY,1570,3.5,6.5,Rejected
F,BLACK,IN,Low,PRIVATE,NONE,CS,1420,6.5,7.5,Rejected
F,ASIAN,NY,Low,PUBLIC,NONE,CS,1600,6.5,7.5,Rejected
M,BLACK,GA,High,PUBLIC,URM,BUSINESS,1380,2.5,5.5,Rejected
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,Rejected
M,BLACK,CO,High,PUBLIC,URM,PREMED,1370,6.5,3.5,Rejected
M,BLACK,OR,Low,PUBLIC,URM,-1,1450,6.5,4.2,Rejected
M,ASIAN,CO,Low,-1,FIRST-GEN,BUSINESS,1530,2.5,3.5,Rejected
M,ASIAN,MA,High,PUBLIC,NONE,CS,1560,6.5,6.5,Rejected
F,ASIAN,OR,High,PUBLIC,NONE,ENG,1560,6.5,4.5,Rejected
M,WHITE,UT,Low,PUBLIC,URM,CS,1460,5.0,4.5,Rejected
F,BLACK,-1,Low,-1,URM,BUSINESS,1430,6.5,4.5,Rejected
M,ASIAN,CO,High,PUBLIC,FIRST-GEN,-1,1430,5.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,URM,CS,1100,5.0,7.2,Rejected
M,ASIAN,-1,Low,PUBLIC,FIRST-GEN,BUSINESS,1480,5.5,7.2,Rejected
F,ASIAN,CA,Low,PUBLIC,LEGACY,LAW,1490,7.5,4.5,Rejected
F,BLACK,CA,Low,PUBLIC,URM,BIO,1080,1.5,6.2,Rejected
M,ASIAN,AZ,High,PUBLIC,NONE,BUSINESS,1480,6.5,4.5,Rejected
M,WHITE,CA,Low,PUBLIC,NONE,CS,1530,6.5,4.2,Rejected
F,ASIAN,CO,Low,PUBLIC,LEGACY,ENG,1450,6.5,4.5,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1480,8.2,5.5,Rejected
F,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1560,6.5,6.5,Rejected
M,ASIAN,DC,Low,PUBLIC,FIRST-GEN,CHEMISTRY,1570,3.5,6.2,Rejected
F,WHITE,NY,High,-1,NONE,CS,1540,3.5,4.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.5,4.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,CS,1550,7.5,6.5,Rejected
M,ASIAN,-1,-1,PUBLIC,NONE,BUSINESS,1570,8.5,4.5,Rejected
M,ASIAN,NY,High,PUBLIC,NONE,CS,1570,6.5,6.2,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1520,8.5,4.5,Rejected
M,WHITE,MI,Low,PUBLIC,URM,CS,1450,2.5,4.2,Rejected
M,BLACK,TX,Low,PUBLIC,URM,POLISCI,1470,6.5,2.5,Rejected
M,WHITE,MA,Low,-1,NONE,CS,1570,3.5,1.0,Rejected
M,ASIAN,TX,High,PUBLIC,NONE,CS,1530,6.5,4.2,Rejected
M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,Rejected
F,ASIAN,MI,High,PUBLIC,NONE,CS,1560,6.5,4.2,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,Rejected
F,WHITE,MI,Low,-1,NONE,CS,1580,3.5,1.0,Rejected
M,WHITE,CA,Low,-1,LEGACY,BUSINESS,1560,5.5,1.5,Rejected
F,WHITE,VA,Low,PUBLIC,LEGACY,CS,1590,4.5,7.2,Rejected
M,WHITE,CA,High,PUBLIC,NONE,BUSINESS,1520,6.5,6.5,Rejected
F,WHITE,CA,-1,PUBLIC,NONE,CS,1570,8.5,4.7,Rejected
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1590,6.5,3.5,Rejected
M,WHITE,MA,High,PUBLIC,NONE,-1,1450,7.5,6.5,Rejected
F,WHITE,FL,Low,PUBLIC,NONE,BIO,1480,5.5,2.5,Rejected
M,BLACK,-1,High,PUBLIC,URM,BIO,1520,6.5,3.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,Rejected
M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,Rejected
M,-1,MO,Low,PRIVATE,NONE,ENG,1440,7.5,5.5,Rejected
F,ASIAN,IL,Low,PUBLIC,LEGACY,ENG,1590,5.5,2.5,Rejected
F,HISPANIC,FL,Low,PUBLIC,URM,CS,1550,7.5,4.5,Rejected
F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,POLISCI,1550,6.5,6.2,Rejected
F,-1,OR,Low,PUBLIC,NONE,BUSINESS,1560,6.5,6.5,Rejected
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.5,Rejected
OTHER,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1580,8.5,4.2,Rejected
M,ASIAN,UT,Low,PUBLIC,LEGACY,CS,1570,7.5,6.2,Rejected
M,ASIAN,OR,Low,-1,NONE,ENG,1540,6.5,4.5,Rejected
M,ASIAN,NY,Low,PUBLIC,NONE,BIO,1570,8.5,2.5,Rejected
M,BLACK,IN,High,PUBLIC,NONE,-1,1470,4.5,7.5,Rejected
M,ASIAN,UT,Middle,PUBLIC,NONE,ENG,1500,8.5,2.5,Rejected
M,ASIAN,UT,Low,PUBLIC,NONE,CS,1560,5.0,4.2,Rejected
M,BLACK,GA,High,PUBLIC,URM,BUSINESS,1380,2.5,6.5,Rejected
M,ASIAN,IN,Low,PUBLIC,NONE,-1,1400,6.5,2.5,Rejected
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1510,7.5,6.5,Rejected
M,ASIAN,CA,Low,PRIVATE,NONE,BIO,1550,6.5,2.5,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,ENG,1520,5.0,6.8,Rejected
M,ASIAN,PA,Low,PUBLIC,NONE,-1,1570,5.5,4.5,Rejected
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1550,5.5,2.5,Rejected
M,WHITE,CA,Low,-1,NONE,-1,1580,5.5,6.5,Rejected
F,WHITE,FL,Low,PRIVATE,URM,BIO,1510,5.5,4.7,Rejected
F,ASIAN,CO,High,PUBLIC,NONE,ENG,1500,6.5,4.2,Rejected
M,ASIAN,OR,Low,PUBLIC,NONE,CS,1540,5.5,2.5,Rejected
M,ASIAN,MA,High,PUBLIC,LEGACY,ENG,1570,6.5,4.5,Rejected
F,ASIAN,-1,Low,-1,NONE,-1,1580,6.5,7.5,Rejected
M,ASIAN,NY,High,PUBLIC,FIRST-GEN,ENG,1460,6.5,2.5,Rejected
M,WHITE,NY,High,PUBLIC,NONE,BIO,1570,3.5,4.7,Rejected
M,-1,-1,Low,PUBLIC,NONE,CS,1420,5.5,2.5,Rejected
M,ASIAN,IN,Middle,-1,NONE,CS,1520,5.5,4.5,Rejected
M,ASIAN,TN,-1,INTERNATIONAL,NONE,CS,1560,6.5,6.5,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,BIO,1550,6.5,2.5,Rejected
F,ASIAN,OR,High,PRIVATE,NONE,CS,1540,7.5,7.5,Rejected
M,ASIAN,MA,Low,-1,LEGACY,ENG,1520,6.5,1.0,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1600,8.5,6.5,Rejected
F,ASIAN,MA,High,PRIVATE,NONE,BIO,1550,5.5,7.6,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,8.2,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,-1,1560,7.5,7.5,Rejected
M,WHITE,INTERNATIONAL,Low,PRIVATE,NONE,CS,1550,5.5,6.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1530,8.5,7.2,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,Rejected
