Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,6.5,6.5,Rejected
M,ASIAN,NC,Low,PUBLIC,NONE,CS,1550,7.5,6.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,Rejected
M,ASIAN,FL,Low,SMALL,NONE,PREMED,1490,7.0,6.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,4.5,2.5,Rejected
M,WHITE,TX,High,PRIVATE,NONE,CS,1490,3.5,7.2,Rejected
F,WHITE,USA,Low,PUBLIC,LEGACY,MEDIA STUDIES,1410,5.0,6.2,Rejected
F,ASIAN,TX,High,LARGE,NONE,ENG,1540,6.5,4.2,Rejected
M,WHITE,GA,Low,PUBLIC,NONE,ENG,1470,3.5,6.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,Rejected
M,ASIAN,NY,High,PUBLIC,LEGACY,ENG,1550,9.5,2.5,Waitlisted
NB,WHITE,TX,Middle,MAGNET,NONE,NEUROSCIENCE,1350,5.5,4.2,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,Waitlisted
M,WHITE,TX,High,PUBLIC,LEGACY,-1,1570,6.5,7.5,Waitlisted
