Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,7.8,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,PUBLIC POLICY,1560,8.5,8.5,Accepted
F,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1530,6.5,4.2,Accepted
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,Accepted
M,ASIAN,MI,Low,-1,NONE,-1,1590,7.5,4.5,Accepted
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1440,5.5,3.5,Accepted
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,Accepted
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,Accepted
M,ASIAN,UT,Low,-1,NONE,CHEMISTRY,1540,5.5,8.2,Accepted
F,ASIAN,CA,Low,-1,NONE,CS,1500,5.5,2.5,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,8.5,3.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,7.5,Accepted
M,ASIAN,-1,Middle,PUBLIC,NONE,POLISCI,1520,7.5,6.5,Accepted
F,WHITE,CA,High,SMALL,NONE,CS,1510,7.5,2.5,Accepted
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,Accepted
F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,Accepted
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,Accepted
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,Accepted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,Accepted
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,Accepted
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,Accepted
M,ASIAN,CA,-1,PUBLIC,NONE,ENG,1550,5.0,6.5,Accepted
M,ASIAN,IN,Low,-1,NONE,CS,1420,6.5,6.5,Accepted
M,ASIAN,CA,Low,-1,NONE,ENG,1520,6.5,8.5,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,Accepted
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,Accepted
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1570,6.5,6.8,Accepted
M,HISPANIC,CA,Low,PUBLIC,NONE,MATH,1050,1.0,4.5,Accepted
M,ASIAN,OH,Low,PUBLIC,LEGACY,BIO,1560,5.0,3.5,Accepted
F,ASIAN,CA,High,-1,NONE,ENG,1580,8.5,7.5,Accepted
M,HISPANIC,CA,High,INTERNATIONAL,NONE,BIO,1550,6.5,7.5,Accepted
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1500,6.5,2.5,Accepted
F,ASIAN,CA,Low,PUBLIC,URM,BIO,1010,5.5,2.5,Accepted
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,Accepted
M,ASIAN,INTERNATIONAL,Low,PRIVATE,NONE,CS,1450,2.0,0.0,Accepted
M,BLACK,IA,High,PRIVATE,URM,CS,1550,1.0,6.5,Accepted
M,ASIAN,IN,High,PRIVATE,NONE,BUSINESS,1560,5.0,8.0,Accepted
M,WHITE,OR,Low,PUBLIC,NONE,MATH,1510,7.5,6.5,Accepted
NB,ASIAN,MO,Low,-1,NONE,CS,1590,6.5,1.0,Accepted
M,ASIAN,TX,Low,-1,NONE,ENG,1470,5.0,4.5,Accepted
F,BLACK,-1,Low,PUBLIC,NONE,ENG,1360,6.5,2.5,Accepted
F,ASIAN,TX,High,-1,NONE,CS,1500,7.5,8.3,Accepted
M,WHITE,CA,Low,-1,NONE,CS,1470,7.0,6.5,Accepted
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,Accepted
M,ASIAN,TX,High,PUBLIC,NONE,CS,1490,5.5,4.2,Accepted
M,ASIAN,-1,High,PUBLIC,NONE,CS,1560,7.5,2.5,Accepted
F,ASIAN,MI,-1,PRIVATE,NONE,ENG,1540,7.5,8.7,Accepted
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,Accepted
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,Accepted
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,Accepted
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,PREMED,1460,5.5,2.5,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,8.5,2.5,Accepted
F,ASIAN,CA,High,PRIVATE,NONE,UNDECIDED,1570,4.0,7.5,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,Accepted
M,ASIAN,IA,Low,-1,NONE,ENG,1560,7.5,0.0,Accepted
M,WHITE,-1,Low,PUBLIC,NONE,CS,1590,8.5,1.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,Accepted
M,ASIAN,OR,High,PRIVATE,NONE,CS,1580,6.5,4.5,Accepted
F,ASIAN,CO,Low,CHARTER,NONE,CS,1580,7.5,6.5,Accepted
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,4.5,2.5,Accepted
F,ASIAN,-1,Low,PUBLIC,NONE,BUSINESS,1550,6.5,6.8,Accepted
M,ASIAN,UT,Low,-1,NONE,ENG,1520,7.5,2.5,Accepted
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1570,6.5,2.5,Accepted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,Accepted
M,ASIAN,CA,Middle,PUBLIC,NONE,ENG,1240,3.0,6.5,Accepted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,7.5,Accepted
M,WHITE,CA,Low,PUBLIC,NONE,CS,1460,3.5,2.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1440,7.5,4.5,Rejected
F,BLACK,CA,Low,PUBLIC,URM,BIO,1080,1.5,6.2,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1540,6.5,4.7,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,BUSINESS,1550,5.5,4.2,Rejected
M,ASIAN,UT,Low,-1,NONE,CS,1560,8.5,6.8,Rejected
F,WHITE,CO,High,PUBLIC,NONE,BUSINESS,1120,6.5,1.5,Rejected
F,BLACK,CA,Low,PUBLIC,NONE,CS,1360,2.0,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,Rejected
F,-1,CA,High,-1,NONE,MATH,1560,6.5,8.5,Rejected
F,WHITE,CA,Low,-1,NONE,BIO,1510,7.0,5.0,Rejected
M,WHITE,CA,High,PRIVATE,URM,POLISCI,1550,7.5,7.5,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,Rejected
M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,Rejected
M,WHITE,WA,High,PUBLIC,NONE,CS,1560,3.5,4.5,Rejected
F,HISPANIC,CA,High,PUBLIC,URM,-1,1450,6.5,8.3,Rejected
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Rejected
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1390,3.5,2.5,Rejected
M,ASIAN,-1,Low,INTERNATIONAL,NONE,POLISCI,1460,2.0,4.5,Rejected
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1470,7.5,6.5,Rejected
F,ASIAN,CA,-1,PUBLIC,NONE,BIO,1520,7.5,7.5,Rejected
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,6.8,Rejected
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,Rejected
M,ASIAN,IN,Middle,PRIVATE,NONE,CS,1470,8.5,7.5,Rejected
F,WHITE,CA,Low,-1,NONE,CS,1350,5.0,7.5,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,Rejected
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1400,2.0,2.5,Rejected
M,ASIAN,CA,High,PUBLIC,FIRST-GEN,CS,1390,4.0,4.5,Rejected
F,ASIAN,CA,Low,-1,LEGACY,BUSINESS,1500,1.0,0.5,Rejected
F,ASIAN,CO,Low,-1,LEGACY,ARTS,1500,6.5,1.5,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1440,5.5,3.5,Rejected
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1490,2.5,6.5,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1530,7.5,1.5,Rejected
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,Rejected
M,ASIAN,CO,Low,-1,LEGACY,HEALTH SCIENCES,1260,6.5,3.5,Rejected
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,Rejected
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,Rejected
F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1.0,6.5,Rejected
M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,Rejected
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1330,1.0,2.0,Rejected
M,ASIAN,IN,-1,PRIVATE,LEGACY,CS,1300,6.5,7.5,Rejected
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1490,2.5,7.5,Rejected
M,ASIAN,IL,High,PUBLIC,NONE,CS,1550,6.5,7.5,Rejected
F,ASIAN,OR,Low,PRIVATE,NONE,CS,1500,6.5,4.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1470,4.0,7.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,CS,1580,8.5,4.5,Rejected
M,-1,CA,Low,PUBLIC,NONE,CS,1400,6.5,3.5,Rejected
M,ASIAN,CA,Low,SMALL,LEGACY,BUSINESS,1350,2.5,2.5,Rejected
M,WHITE,OR,Low,-1,NONE,CS,1530,8.5,1.0,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1500,6.5,6.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,7.8,Rejected
F,ASIAN,CA,High,PRIVATE,NONE,-1,1370,8.5,6.8,Rejected
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1530,6.5,8.2,Rejected
F,ASIAN,CA,High,PUBLIC,LGBT,ENG,1560,5.0,6.5,Rejected
M,ASIAN,TX,Low,-1,NONE,ENG,1470,5.0,4.5,Rejected
F,ASIAN,CA,Low,PRIVATE,NONE,PREMED,1590,6.5,4.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,MATH,1580,4.5,6.5,Rejected
F,ASIAN,-1,Low,INTERNATIONAL,NONE,PSYCH,1400,6.5,4.5,Rejected
M,HISPANIC,CA,Middle,PUBLIC,NONE,ENG,1310,2.0,4.2,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,-1,1450,2.5,4.5,Rejected
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.5,Rejected
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.8,Rejected
NB,ASIAN,WI,High,PRIVATE,NONE,ENG,1430,5.0,6.5,Rejected
NB,ASIAN,WI,High,PRIVATE,NONE,ENG,1430,6.5,6.5,Rejected
M,BLACK,CA,Low,-1,NONE,ENG,1410,6.5,6.5,Rejected
M,ARAB,CA,High,PUBLIC,NONE,CS,1520,7.5,1.0,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.0,3.5,Rejected
M,ASIAN,WI,Low,PRIVATE,NONE,-1,1500,8.5,6.5,Rejected
F,ASIAN,LA,Low,PUBLIC,FIRST-GEN,CS,1560,6.0,4.5,Rejected
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,Rejected
OTHER,ASIAN,CA,Low,PUBLIC,LEGACY,CS,1530,6.0,4.3,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,Rejected
M,HISPANIC,CA,Low,SMALL,FIRST-GEN,BIO,1320,6.5,2.5,Rejected
M,ASIAN,WA,Low,-1,NONE,-1,1410,6.5,2.5,Rejected
M,ASIAN,CA,Low,-1,NONE,ENG,1350,6.5,4.2,Rejected
F,WHITE,-1,Low,-1,NONE,SOCIAL SCIENCES,1540,7.5,6.8,Rejected
M,WHITE,NY,Low,PRIVATE,LEGACY,CS,1510,8.5,4.5,Rejected
M,HISPANIC,CA,High,PUBLIC,NONE,BIO,1220,2.0,2.5,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1570,8.5,4.5,Waitlisted
M,ASIAN,IL,Low,-1,NONE,PSYCH,1470,6.5,3.5,Waitlisted
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,Waitlisted
M,ASIAN,CO,Low,-1,FIRST-GEN,BUSINESS,1530,2.5,3.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1560,6.5,4.7,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,Waitlisted
M,HISPANIC,CA,Low,PRIVATE,URM,CS,1320,4.5,4.5,Waitlisted
M,ASIAN,CA,Middle,PUBLIC,NONE,HISTORY,1470,6.5,7.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1300,3.5,7.2,Waitlisted
M,WHITE,CA,High,PUBLIC,URM,MATH,1470,1.0,2.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1570,6.5,4.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1410,1.0,4.5,Waitlisted
M,ARAB,IA,Middle,PRIVATE,NONE,CS,1320,7.5,2.5,Waitlisted
F,ASIAN,GA,Low,PUBLIC,FIRST-GEN,CS,1540,5.5,3.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,5.0,0.0,Waitlisted
F,WHITE,CA,Low,PUBLIC,NONE,CS,1540,6.5,6.2,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.8,Waitlisted
F,ASIAN,CA,Low,-1,NONE,CS,1530,6.5,3.75,Waitlisted
M,WHITE,CA,Low,PUBLIC,LEGACY,ENG,1550,7.5,6.8,Waitlisted
F,WHITE,CA,High,PUBLIC,NONE,ENG,1560,6.5,2.5,Waitlisted
F,ASIAN,IN,Low,PRIVATE,LEGACY,POLISCI,1480,6.5,1.5,Waitlisted
M,ASIAN,CA,Low,-1,LEGACY,ENG,1590,5.5,1.5,Waitlisted
T,ASIAN,NE,Low,PUBLIC,NONE,CS,1480,6.5,7.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,HEALTH SCIENCES,1500,6.5,6.5,Waitlisted
M,ASIAN,CA,Middle,PUBLIC,NONE,CHEMISTRY,1550,6.0,2.5,Waitlisted
NB,WHITE,CA,Low,PUBLIC,NONE,ENG,1560,6.5,3.7,Waitlisted
M,ASIAN,CA,Low,-1,NONE,MATH,1580,6.0,5.2,Waitlisted
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,Waitlisted
M,ASIAN,CA,Low,-1,LEGACY,CS,1500,3.0,4.5,Waitlisted
M,WHITE,DC,Low,-1,NONE,NEUROSCIENCE,1560,7.5,1.0,Waitlisted
F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,6.5,7.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1530,6.5,4.5,Waitlisted
M,WHITE,CA,-1,PUBLIC,NONE,CS,1490,3.5,2.5,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,CS,1500,7.5,6.5,Waitlisted
F,ASIAN,CA,High,PRIVATE,NONE,ENG,1580,4.5,6.2,Waitlisted
M,ASIAN,AL,Low,-1,NONE,MATH,1590,8.5,4.2,Waitlisted
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,Waitlisted
OTHER,ASIAN,CA,High,PUBLIC,NONE,-1,1580,8.5,4.5,Waitlisted
F,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1380,3.5,5.0,Waitlisted
M,-1,-1,Low,PUBLIC,NONE,-1,1460,6.5,1.0,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,Waitlisted
M,WHITE,LA,High,PRIVATE,NONE,NEUROSCIENCE,1570,6.0,4.7,Waitlisted
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,Waitlisted
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,6.5,7.5,Waitlisted
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,6.5,7.8,Waitlisted
F,WHITE,CA,-1,PRIVATE,NONE,CS,1530,5.5,6.8,Waitlisted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Waitlisted
M,ASIAN,CO,High,PUBLIC,NONE,CS,1510,8.5,4.2,Waitlisted
F,BLACK,CA,Low,PUBLIC,URM,BIO,1370,6.5,2.5,Waitlisted
M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1440,6.5,6.5,Waitlisted
M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,Waitlisted
F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,Waitlisted
M,ASIAN,-1,Low,PRIVATE,NONE,CS,1560,5.0,4.5,Waitlisted
F,ASIAN,CA,High,-1,LEGACY,HUMANITIES,1450,6.5,4.5,Waitlisted
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1350,5.5,6.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1430,7.0,7.2,Waitlisted
M,HISPANIC,CA,High,INTERNATIONAL,NONE,BIO,1550,6.5,7.5,Waitlisted
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,6.5,2.5,Waitlisted
F,ASIAN,GA,High,PUBLIC,NONE,CS,1550,6.5,6.3,Waitlisted
M,WHITE,CA,-1,PUBLIC,FIRST-GEN,CS,1560,6.0,4.2,Waitlisted
M,ASIAN,IL,-1,PUBLIC,LEGACY,CS,1460,2.0,3.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,-1,1590,6.5,7.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,CS,1560,7.5,4.2,Waitlisted
M,-1,-1,High,PUBLIC,NONE,CS,1530,7.5,2.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.5,3.7,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.0,2.5,Waitlisted
M,ASIAN,CA,-1,PUBLIC,NONE,BIO,1500,5.0,2.5,Waitlisted
M,ASIAN,MA,Low,-1,NONE,CS,1480,6.5,4.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,CS,1560,7.5,4.5,Waitlisted
F,ASIAN,IN,Low,PRIVATE,NONE,CS,1430,6.0,7.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,Waitlisted
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,Waitlisted
M,ASIAN,CA,Low,-1,NONE,LAW,1560,5.5,7.5,Waitlisted
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,10.0,2.5,Waitlisted
M,ASIAN,CA,-1,PUBLIC,NONE,PSYCH,1590,8.5,2.5,Waitlisted
M,HISPANIC,CA,High,PUBLIC,NONE,BIO,1220,2.0,2.5,Waitlisted
F,ASIAN,CA,High,PUBLIC,NONE,CS,1590,7.5,3.5,Waitlisted
