Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,ASIAN,WA,-1,PUBLIC,NONE,BUSINESS,1420,7.5,6.5,Accepted
M,ASIAN,-1,High,PUBLIC,NONE,PSYCH,1480,3.5,2.5,Accepted
F,BLACK,OR,Low,PUBLIC,URM,HISTORY,1510,2.5,4.5,Accepted
M,ASIAN,-1,Low,PUBLIC,LGBT,BIO,1480,3.5,3.5,Accepted
F,BLACK,NE,Low,-1,URM,CS,1360,5.5,3.5,Accepted
M,WHITE,OR,Middle,-1,NONE,ENG,1500,3.5,2.5,Accepted
M,WHITE,OR,Middle,-1,NONE,ENG,1500,3.5,2.5,Accepted
M,BLACK,OR,Middle,PUBLIC,URM,PREMED,1530,7.5,4.5,Accepted
M,ASIAN,FL,Low,PUBLIC,NONE,CS,1460,7.5,3.5,Accepted
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1500,8.5,2.5,Accepted
M,ASIAN,TX,Low,-1,NONE,CS,1550,6.5,9.5,Accepted
M,ASIAN,NE,Middle,PUBLIC,NONE,BUSINESS,1280,1.0,3.5,Accepted
M,ASIAN,-1,Low,-1,NONE,-1,1510,5.5,7.5,Accepted
M,ASIAN,-1,High,PUBLIC,NONE,ENG,1550,7.5,3.7,Accepted
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,Accepted
M,ASIAN,MA,Low,PUBLIC,NONE,BUSINESS,1540,6.5,7.2,Accepted
M,ASIAN,MA,Low,PUBLIC,NONE,BUSINESS,1540,6.5,7.2,Accepted
F,ASIAN,OR,High,PUBLIC,NONE,POLISCI,1510,4.0,4.7,Accepted
F,ASIAN,-1,Low,PRIVATE,NONE,CS,1540,5.5,5.2,Accepted
M,BLACK,CA,High,PUBLIC,URM,CS,1520,2.5,4.2,Accepted
M,ASIAN,WA,Low,-1,NONE,-1,1410,6.5,2.5,Accepted
F,ASIAN,-1,High,PUBLIC,NONE,CS,1550,7.5,4.2,Accepted
M,WHITE,-1,Low,-1,LEGACY,CS,1500,4.5,3.7,Accepted
F,WHITE,USA,Low,PUBLIC,LEGACY,MEDIA STUDIES,1410,5.0,6.2,Accepted
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,Accepted
F,BLACK,FL,Low,-1,FIRST-GEN,CS,1480,3.5,5.7,Accepted
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1540,2.5,2.5,Rejected
F,ASIAN,WA,Low,PUBLIC,NONE,BIO,1500,7.5,6.5,Rejected
M,BLACK,OR,Middle,PUBLIC,URM,PREMED,1530,7.5,4.5,Rejected
F,ASIAN,-1,Low,PRIVATE,NONE,CS,1540,5.5,5.2,Rejected
F,ASIAN,GA,Middle,PRIVATE,FIRST-GEN,BUSINESS,1480,2.5,4.2,Rejected
M,HISPANIC,NC,Low,PRIVATE,URM,-1,1450,1.0,6.2,Waitlisted
