Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
OTHER,-1,NY,Low,PRIVATE,NONE,-1,1560,2.0,0.0,Accepted
OTHER,ASIAN,IN,High,-1,NONE,CS,1390,5.5,4.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1590,7.5,8.7,Rejected
F,WHITE,CA,Low,PUBLIC,NONE,CS,1490,7.5,4.5,Rejected
M,WHITE,CA,Low,PUBLIC,NONE,CS,1460,3.5,2.5,Rejected
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,Rejected
F,WHITE,TX,Low,PUBLIC,URM,CS,1420,5.5,4.5,Rejected
M,WHITE,CA,Low,PUBLIC,NONE,CS,1530,6.5,4.2,Rejected
M,ASIAN,NY,High,PUBLIC,NONE,CS,1570,6.5,6.2,Rejected
M,WHITE,MA,Low,-1,NONE,CS,1570,3.5,1.0,Rejected
M,ASIAN,IN,High,PRIVATE,NONE,CS,1540,8.5,7.3,Rejected
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1590,6.5,3.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1520,7.5,6.8,Rejected
M,ASIAN,PA,High,PRIVATE,NONE,CS,1560,7.5,4.5,Rejected
M,-1,MO,Low,PRIVATE,NONE,ENG,1440,7.5,5.5,Rejected
F,BLACK,MI,High,PUBLIC,URM,CS,1550,4.5,4.5,Rejected
M,ASIAN,OR,Low,-1,NONE,ENG,1540,6.5,4.5,Rejected
M,ASIAN,CA,Low,-1,NONE,CS,1550,8.5,1.0,Rejected
F,ASIAN,PA,High,PUBLIC,NONE,CS,1570,6.5,4.5,Rejected
M,WHITE,OR,Middle,PUBLIC,NONE,CS,1520,5.5,0.0,Rejected
M,WHITE,-1,Low,CHARTER,NONE,CS,1580,5.5,2.5,Rejected
M,WHITE,IN,High,PUBLIC,NONE,ENG,1570,7.5,3.5,Rejected
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1510,7.5,6.5,Rejected
M,WHITE,TX,Low,PUBLIC,NONE,ENG,1490,6.5,7.5,Rejected
M,ASIAN,TN,-1,INTERNATIONAL,NONE,CS,1560,6.5,6.5,Rejected
F,WHITE,MI,High,PUBLIC,NONE,CS,1310,8.5,3.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1600,8.5,6.5,Rejected
M,ASIAN,OR,High,PRIVATE,NONE,CS,1530,8.5,7.2,Rejected
F,-1,CA,High,-1,NONE,MATH,1560,6.5,8.5,Rejected
F,ASIAN,CA,Low,-1,NONE,CS,1530,6.5,3.75,Rejected
F,WHITE,CA,High,PUBLIC,NONE,ENG,1560,6.5,2.5,Rejected
F,HISPANIC,FL,Low,PUBLIC,URM,CS,1540,5.5,8.7,Rejected
M,WHITE,CA,Low,-1,NONE,ENG,1480,6.5,6.5,Rejected
M,ASIAN,UT,Low,INTERNATIONAL,NONE,CS,1560,7.5,6.5,Rejected
M,NATIVE,MA,Low,PRIVATE,NONE,CS,1240,5.0,7.8,Rejected
M,ASIAN,OR,High,PUBLIC,NONE,ENG,1530,6.5,7.5,Rejected
M,WHITE,-1,Low,-1,NONE,CS,1590,5.5,3.5,Rejected
F,ASIAN,UT,Middle,INTERNATIONAL,NONE,CS,1590,6.5,4.5,Rejected
F,ASIAN,MD,Low,PUBLIC,NONE,ENG,1570,7.5,6.5,Rejected
M,WHITE,TX,High,PUBLIC,NONE,CS,1590,6.5,3.5,Rejected
F,WHITE,MO,Low,PUBLIC,NONE,CS,1450,5.0,2.5,Rejected
M,ASIAN,MI,Low,PUBLIC,FIRST-GEN,CS,1550,7.5,7.2,Rejected
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,Rejected
M,ASIAN,MI,Low,PUBLIC,LEGACY,CS,1310,4.5,4.5,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,INTERNATIONAL RELATIONS,1570,6.5,6.5,Rejected
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1580,6.5,4.2,Rejected
M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,Rejected
F,ASIAN,UT,High,PUBLIC,NONE,CS,1560,7.5,6.5,Rejected
OTHER,-1,CA,Low,PRIVATE,NONE,CS,1520,6.5,2.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,Rejected
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,Rejected
F,WHITE,VA,High,PUBLIC,NONE,CS,1550,6.5,7.5,Rejected
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,Rejected
M,WHITE,-1,High,PUBLIC,LEGACY,CS,1560,7.5,6.8,Rejected
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,Rejected
M,ASIAN,TX,Low,-1,NONE,CS,1560,6.5,4.5,Rejected
F,WHITE,MI,High,PUBLIC,NONE,CS,1310,8.5,3.5,Rejected
M,ASIAN,USA,Middle,PUBLIC,NONE,CS,1530,8.5,7.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,Rejected
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.5,Rejected
M,ASIAN,-1,Low,-1,NONE,CS,1590,7.5,7.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,Rejected
M,ASIAN,AL,Low,-1,NONE,MATH,1590,8.5,4.2,Rejected
F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5.0,6.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,6.5,4.2,Rejected
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,Rejected
M,ASIAN,INTERNATIONAL,Low,SMALL,FIRST-GEN,ENG,1470,6.5,4.5,Rejected
M,BLACK,CA,Low,PUBLIC,URM,CS,1410,6.5,7.5,Rejected
M,BLACK,INTERNATIONAL,High,PRIVATE,NONE,CS,1580,8.5,4.5,Rejected
M,BLACK,CO,High,MAGNET,URM,CS,1490,6.5,6.5,Rejected
NB,ASIAN,OR,High,CHARTER,NONE,CS,1540,2.5,4.5,Rejected
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1550,7.5,2.5,Rejected
M,WHITE,NY,Low,PUBLIC,NONE,CS,1510,5.0,6.5,Rejected
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1590,6.0,6.5,Rejected
M,ASIAN,OH,Low,PUBLIC,NONE,CS,1520,7.5,7.5,Rejected
F,WHITE,CA,High,SMALL,NONE,CS,1510,7.5,2.5,Rejected
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,Rejected
M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,Rejected
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,Rejected
M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,Rejected
M,ASIAN,IN,Low,-1,NONE,CS,1600,8.5,0.0,Rejected
M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,Rejected
M,ASIAN,IN,High,PUBLIC,NONE,-1,1600,6.5,8.5,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,Rejected
M,ASIAN,WA,Low,PRIVATE,NONE,-1,1550,6.5,2.5,Rejected
M,ASIAN,IN,-1,PRIVATE,LEGACY,CS,1300,6.5,7.5,Rejected
M,WHITE,CA,Low,-1,NONE,CS,1530,6.5,1.0,Rejected
M,ASIAN,AZ,Low,PUBLIC,NONE,CS,1520,3.0,2.5,Rejected
M,HISPANIC,TX,Low,-1,FIRST-GEN,CS,1320,2.0,7.2,Rejected
F,WHITE,CA,High,PUBLIC,NONE,ENG,1570,6.5,4.5,Rejected
M,ASIAN,CA,High,PRIVATE,NONE,CS,1580,8.5,4.5,Rejected
M,WHITE,UT,High,PRIVATE,NONE,CS,1430,3.5,6.5,Rejected
M,HISPANIC,FL,High,PUBLIC,URM,CS,1530,6.5,2.5,Rejected
M,WHITE,MA,Low,PRIVATE,NONE,ENG,1550,5.0,6.8,Rejected
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,Rejected
F,ASIAN,CA,Middle,PUBLIC,FIRST-GEN,CS,1530,6.5,2.5,Rejected
M,ASIAN,FL,Low,-1,NONE,ENG,1590,7.5,7.5,Rejected
M,BLACK,IA,High,PRIVATE,URM,CS,1550,1.0,6.5,Rejected
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1530,6.5,8.2,Rejected
M,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1600,6.5,3.7,Rejected
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,Rejected
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,7.5,4.5,Rejected
M,ASIAN,IL,Low,PUBLIC,NONE,ENG,1540,7.5,7.5,Rejected
M,ASIAN,FL,Low,-1,NONE,ENG,1590,7.5,7.5,Rejected
M,BLACK,NY,Low,PUBLIC,NONE,CS,1560,8.5,2.5,Rejected
M,WHITE,IL,Low,PUBLIC,NONE,ENG,1550,7.5,6.5,Rejected
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,Rejected
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1500,8.5,2.5,Rejected
M,HISPANIC,TX,Low,-1,FIRST-GEN,-1,1320,2.0,6.5,Rejected
F,WHITE,IN,High,PRIVATE,LEGACY,ENG,1580,6.5,7.3,Rejected
M,ASIAN,IA,High,PRIVATE,NONE,CS,1530,6.5,4.2,Rejected
M,ASIAN,IA,Low,-1,NONE,ENG,1560,7.5,0.0,Rejected
M,ASIAN,UT,Middle,PUBLIC,NONE,CS,1550,8.5,6.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,Rejected
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,Rejected
M,HISPANIC,FL,Low,-1,FIRST-GEN,CS,1490,6.5,4.7,Rejected
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,8.5,6.2,Rejected
M,WHITE,PA,High,PUBLIC,NONE,CS,1510,7.5,0.0,Rejected
F,ASIAN,IN,-1,PUBLIC,NONE,ENG,1550,8.5,0.0,Rejected
F,ASIAN,IN,-1,PRIVATE,NONE,CS,1570,8.5,5.5,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,10.0,2.5,Rejected
NB,ASIAN,CA,Low,PUBLIC,NONE,BIO,1550,7.5,2.5,Rejected
M,ASIAN,MD,Low,PUBLIC,NONE,CS,1540,6.5,4.5,Rejected
M,WHITE,-1,Low,PUBLIC,URM,CS,1580,6.5,6.5,Rejected
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,Rejected
NB,WHITE,IN,Low,PUBLIC,NONE,BIO,1450,5.0,6.7,Rejected
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1580,6.5,7.5,Rejected
M,ASIAN,FL,High,PUBLIC,NONE,CS,1560,8.5,8.5,Rejected
M,ASIAN,NY,High,PUBLIC,LEGACY,ENG,1550,9.5,2.5,Waitlisted
F,WHITE,IL,Low,PUBLIC,NONE,ENG,1530,7.5,6.5,Waitlisted
M,ASIAN,MI,Low,PUBLIC,FIRST-GEN,CS,1550,7.5,7.2,Waitlisted
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1390,3.5,2.5,Waitlisted
M,ASIAN,MI,Low,PUBLIC,NONE,MATH,1570,8.5,7.8,Waitlisted
M,HISPANIC,CA,Low,PUBLIC,URM,-1,1500,7.5,7.2,Waitlisted
M,ASIAN,USA,Low,PRIVATE,LEGACY,CS,1490,7.0,2.5,Waitlisted
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,Waitlisted
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,Waitlisted
