Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
F,ASIAN,CO,High,PUBLIC,NONE,ENG,1500,6.5,4.2,0
M,-1,-1,Low,PUBLIC,NONE,CS,1420,5.5,2.5,0
F,WHITE,GA,High,PUBLIC,LEGACY,-1,1300,6.5,2.5,0
F,ASIAN,PA,High,PUBLIC,LEGACY,CS,1500,6.5,4.5,0
F,ASIAN,CA,High,PUBLIC,LEGACY,BIO,1340,3.5,2.5,0
M,WHITE,INTERNATIONAL,High,PRIVATE,NONE,ENG,1320,5.0,8.2,0
F,ASIAN,GA,Low,PUBLIC,FIRST-GEN,CS,1540,5.5,3.5,0
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,0
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1460,1.0,4.2,0
F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3.0,7.2,0
M,ASIAN,-1,High,PUBLIC,NONE,MATH,1510,3.0,2.5,0
F,ASIAN,AZ,Low,PUBLIC,NONE,-1,1390,6.5,4.5,0
F,ASIAN,CA,Low,PUBLIC,LEGACY,POLISCI,1540,6.5,6.5,0
M,ASIAN,PA,Low,-1,NONE,CS,1590,5.0,2.5,0
F,WHITE,CA,Low,PUBLIC,NONE,CS,1540,6.5,6.2,0
F,ASIAN,CA,Low,-1,NONE,CS,1530,6.5,3.75,0
M,WHITE,CA,Low,PUBLIC,LEGACY,ENG,1550,7.5,6.8,0
F,ASIAN,IN,Low,PRIVATE,LEGACY,POLISCI,1480,6.5,1.5,0
M,ASIAN,CA,Low,-1,LEGACY,ENG,1590,5.5,1.5,0
T,ASIAN,NE,Low,PUBLIC,NONE,CS,1480,6.5,7.5,0
F,WHITE,MI,High,PUBLIC,NONE,POLISCI,1490,8.5,6.5,0
F,ASIAN,PA,Low,PUBLIC,LEGACY,ENG,1550,7.5,4.5,0
F,ASIAN,UT,Middle,INTERNATIONAL,NONE,CS,1590,6.5,4.5,0
F,ASIAN,CA,Low,PRIVATE,URM,ENG,1510,8.5,6.5,0
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,0
F,BLACK,CA,Low,PUBLIC,URM,ENG,1490,7.5,4.7,0
M,ASIAN,UT,Low,INTERNATIONAL,FIRST-GEN,CS,1410,3.5,7.5,0
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,0
F,ASIAN,CA,Low,CHARTER,NONE,CS,1540,5.5,3.5,0
F,ASIAN,CA,High,PUBLIC,NONE,CS,1530,6.5,4.1,0
M,ASIAN,CO,High,PUBLIC,LEGACY,BUSINESS,1230,4.5,3.5,0
M,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1580,3.0,4.8,0
F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,0
F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3.0,6.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,BIO,1550,6.5,8.0,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1600,8.5,4.5,0
M,ASIAN,-1,High,PUBLIC,LEGACY,ENG,1540,7.5,4.5,0
F,HISPANIC,CA,High,PUBLIC,URM,-1,1450,6.5,8.3,0
M,ASIAN,CA,Low,-1,NONE,CS,1370,6.5,3.5,0
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,0
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,0
M,WHITE,CA,-1,PUBLIC,NONE,CS,1490,3.5,2.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,4.7,0
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,0
M,ASIAN,TX,Low,-1,NONE,CS,1560,6.5,4.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,8.5,6.5,0
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,INTERNATIONAL RELATIONS,1490,6.5,2.5,0
M,ASIAN,CO,Low,PUBLIC,NONE,-1,1560,6.5,4.5,0
OTHER,ASIAN,CA,High,PUBLIC,NONE,-1,1580,8.5,4.5,0
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,7.5,3.7,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,0
F,WHITE,CA,Low,-1,NONE,CS,1350,5.0,7.5,0
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,0
M,BLACK,CA,Low,PUBLIC,URM,CS,1410,6.5,7.5,0
M,ASIAN,CA,Low,PUBLIC,LGBT,CS,1560,3.5,4.5,0
F,ASIAN,IN,Low,PRIVATE,NONE,CS,1470,6.5,6.8,0
F,ASIAN,CA,Low,PUBLIC,NONE,SOCIAL SCIENCES,1530,6.5,4.2,0
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,0
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,0
M,ASIAN,TX,Middle,PUBLIC,NONE,CS,1580,6.5,7.3,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,8.5,8.7,0
M,WHITE,CA,Low,PRIVATE,NONE,CS,1550,7.5,4.5,0
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,0
OTHER,ASIAN,CA,-1,PUBLIC,NONE,CS,1520,6.5,8.2,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,8.5,3.5,0
M,WHITE,CA,High,PUBLIC,NONE,POLISCI,1580,4.5,7.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,4.5,6.8,0
F,ASIAN,CA,Low,CHARTER,NONE,ENG,1550,6.5,4.5,0
M,ASIAN,GA,Low,PRIVATE,NONE,ENG,1550,7.5,8.2,0
NB,WHITE,CA,Low,PUBLIC,LEGACY,SOCIAL SCIENCES,1310,2.5,6.0,0
F,WHITE,CA,High,SMALL,NONE,CS,1510,7.5,2.5,0
M,BLACK,IL,Low,PUBLIC,URM,CS,1430,6.5,9.5,0
F,WHITE,CA,-1,PRIVATE,NONE,CS,1530,5.5,6.8,0
M,-1,AL,High,PRIVATE,URM,CS,1580,7.5,4.7,0
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,0
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,0
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,0
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,0
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,0
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,0
F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1530,6.5,6.5,0
M,WHITE,CA,Low,-1,NONE,CS,1530,6.5,1.0,0
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,0
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1350,5.5,6.5,0
F,WHITE,AZ,High,PUBLIC,NONE,POLISCI,1440,2.5,7.3,0
M,WHITE,IL,Low,PRIVATE,NONE,CS,1460,4.5,8.6,0
F,ASIAN,OR,Low,PRIVATE,NONE,CS,1500,6.5,4.5,0
M,HISPANIC,CA,Low,PUBLIC,NONE,MATH,1050,1.0,4.5,0
F,ASIAN,CA,High,-1,NONE,ENG,1580,8.5,7.5,0
M,HISPANIC,CA,High,INTERNATIONAL,NONE,BIO,1550,6.5,7.5,0
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1500,6.5,2.5,0
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,0
F,ASIAN,PA,Low,PRIVATE,FIRST-GEN,POLISCI,1570,7.5,4.5,0
M,ASIAN,CA,-1,PUBLIC,NONE,ENG,1580,2.5,3.0,0
M,ASIAN,-1,High,PUBLIC,NONE,CS,1560,7.5,2.5,0
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,7.5,4.5,0
F,ASIAN,MI,-1,PRIVATE,NONE,ENG,1540,7.5,8.7,0
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,0
F,WHITE,OR,Low,-1,NONE,CS,1560,7.5,4.5,0
F,ASIAN,CO,Low,PUBLIC,NONE,DESIGN,1450,6.5,8.5,0
F,ASIAN,IN,Low,PRIVATE,NONE,CS,1430,6.0,7.5,0
M,WHITE,-1,Low,PUBLIC,NONE,CS,1590,8.5,1.5,0
M,ASIAN,OR,High,PRIVATE,NONE,CS,1580,6.5,4.5,0
M,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1570,7.5,6.2,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,4.5,2.5,0
M,WHITE,CO,High,PUBLIC,NONE,CS,1480,5.0,6.5,0
M,ASIAN,IN,Low,PUBLIC,NONE,CS,1570,6.5,2.5,0
F,ASIAN,MI,Low,-1,NONE,CS,1550,6.5,2.0,0
M,BLACK,IN,Low,PRIVATE,NONE,CS,1280,6.5,6.8,0
F,ASIAN,CA,High,PUBLIC,NONE,CS,1590,7.5,3.5,0
M,ASIAN,FL,High,PUBLIC,NONE,CS,1560,8.5,8.5,0
F,WHITE,MI,High,PUBLIC,NONE,BIO,1430,3.5,4.5,2
M,WHITE,CA,Low,PUBLIC,NONE,CS,1460,3.5,2.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1440,7.5,4.5,2
M,BLACK,TX,Low,PUBLIC,URM,POLISCI,1470,6.5,2.5,2
M,ASIAN,TN,-1,INTERNATIONAL,NONE,CS,1560,6.5,6.5,2
M,ASIAN,IA,-1,-1,NONE,-1,1570,3.5,3.5,2
F,-1,CA,High,-1,NONE,MATH,1560,6.5,8.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,HEALTH SCIENCES,1500,6.5,6.5,2
F,ASIAN,UT,Low,PRIVATE,NONE,ENG,1560,1.0,2.5,2
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,2
M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,2
M,WHITE,GA,Low,PUBLIC,NONE,BIO,1570,6.5,4.7,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,8.5,6.5,2
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,2
M,ASIAN,NV,High,PUBLIC,NONE,CS,1470,7.5,8.0,2
M,ASIAN,IN,Middle,PRIVATE,NONE,CS,1470,8.5,7.5,2
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,2
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,2
M,ASIAN,CA,Low,-1,FIRST-GEN,CS,1400,1.0,3.5,2
F,ASIAN,CA,Low,-1,NONE,CS,1500,5.5,2.5,2
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,2
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,2
NB,ASIAN,OR,High,CHARTER,NONE,CS,1540,2.5,4.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1530,7.5,1.5,2
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,6.5,7.5,2
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1510,7.5,8.2,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,2
M,HISPANIC,MI,Low,PRIVATE,FIRST-GEN,CS,1460,6.5,3.7,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,2
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,2
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,2
F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,2
M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,2
M,ASIAN,IN,-1,PRIVATE,LEGACY,CS,1300,6.5,7.5,2
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,2
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1570,6.5,6.8,2
F,ASIAN,OR,Low,PRIVATE,NONE,CS,1500,6.5,4.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1470,4.0,7.5,2
M,ASIAN,CA,High,PRIVATE,NONE,CS,1580,8.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1430,7.0,7.2,2
M,-1,CA,Low,PUBLIC,NONE,CS,1400,6.5,3.5,2
M,HISPANIC,CA,High,INTERNATIONAL,NONE,BIO,1550,6.5,7.5,2
F,ASIAN,CA,Low,PUBLIC,URM,BIO,1010,5.5,2.5,2
M,ASIAN,PA,Low,PRIVATE,NONE,-1,1480,-1.0,7.8,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,7.8,2
F,ASIAN,CA,High,PUBLIC,LEGACY,ENG,1560,5.0,6.5,2
F,ASIAN,CA,High,PUBLIC,LGBT,ENG,1560,5.0,6.5,2
M,HISPANIC,CA,Middle,PUBLIC,NONE,ENG,1310,2.0,4.2,2
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.8,2
M,ASIAN,CA,Low,-1,NONE,CS,1560,7.5,4.2,2
NB,ASIAN,WI,High,PRIVATE,NONE,ENG,1430,5.0,6.5,2
NB,ASIAN,WI,High,PRIVATE,NONE,ENG,1430,6.5,6.5,2
F,ASIAN,CA,High,PUBLIC,LEGACY,-1,1410,5.5,2.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.5,3.7,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.0,2.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1580,8.5,2.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1560,7.5,4.5,2
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,2
OTHER,ASIAN,CA,Low,PUBLIC,LEGACY,CS,1530,6.0,4.3,2
F,ASIAN,-1,High,PUBLIC,NONE,BUSINESS,1500,1.0,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,4.5,2.5,2
F,ASIAN,TX,High,LARGE,NONE,ENG,1540,6.5,4.2,2
M,HISPANIC,CA,High,PUBLIC,NONE,BIO,1220,2.0,2.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,2
F,ASIAN,CA,Low,-1,NONE,CS,1570,8.5,4.5,1
F,ASIAN,CA,High,PRIVATE,NONE,CHEMISTRY,1560,6.5,2.5,1
M,ASIAN,-1,High,PUBLIC,FIRST-GEN,CHEMISTRY,1300,6.0,7.5,1
T,WHITE,NY,Low,PRIVATE,NONE,CS,1600,6.5,4.5,1
F,WHITE,CA,High,PUBLIC,NONE,CS,1500,5.5,4.5,1
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1460,4.5,6.5,1
M,WHITE,CA,High,PUBLIC,URM,MATH,1470,1.0,2.5,1
F,ASIAN,CA,High,PUBLIC,NONE,CS,1570,6.5,4.5,1
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,7.8,1
F,BLACK,CA,Low,PUBLIC,NONE,CS,1360,2.0,2.5,1
M,WHITE,INTERNATIONAL,High,PRIVATE,NONE,ENG,1320,5.0,8.2,1
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,1
F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3.0,7.2,1
F,WHITE,CA,Low,PUBLIC,NONE,CS,1540,6.5,6.2,1
F,WHITE,CA,Low,-1,NONE,BIO,1510,7.0,5.0,1
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,8.1,1
M,ASIAN,CO,Low,PUBLIC,NONE,ENG,1510,5.5,7.5,1
M,ASIAN,CA,Middle,PUBLIC,NONE,CHEMISTRY,1550,6.0,2.5,1
F,WHITE,MI,High,PUBLIC,LGBT,-1,1470,4.5,4.2,1
F,WHITE,OR,-1,PUBLIC,URM,ENG,1540,3.5,2.5,1
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,1
M,ASIAN,CA,Low,-1,LEGACY,CS,1500,3.0,4.5,1
M,ASIAN,CO,High,PUBLIC,LEGACY,BUSINESS,1230,4.5,3.5,1
F,HISPANIC,CA,Low,PUBLIC,URM,ENG,1530,3.0,6.5,1
M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,1
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,1
M,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1530,6.5,4.5,1
M,ASIAN,CA,Low,-1,NONE,CS,1500,7.5,6.5,1
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,8.5,7.5,1
F,ASIAN,CA,High,PRIVATE,NONE,ENG,1580,4.5,6.2,1
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,1
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,7.5,7.5,1
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1470,7.5,6.5,1
M,-1,-1,Low,PUBLIC,NONE,-1,1460,6.5,1.0,1
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,1
F,WHITE,CA,Low,-1,NONE,CS,1350,5.0,7.5,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1400,2.0,2.5,1
M,ASIAN,CA,High,PRIVATE,NONE,CS,1590,6.5,6.8,1
M,ASIAN,CA,High,PUBLIC,NONE,CS,1590,6.5,2.5,1
F,WHITE,CA,-1,PRIVATE,NONE,CS,1530,5.5,6.8,1
M,ASIAN,CO,Low,-1,LEGACY,HEALTH SCIENCES,1260,6.5,3.5,1
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,1
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,1
M,ASIAN,WA,Middle,INTERNATIONAL,NONE,ENG,1420,6.5,3.5,1
M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,1
NB,ASIAN,OR,-1,PUBLIC,LGBT,BIO,1380,5.0,4.7,1
F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,1
M,ASIAN,CA,Low,-1,NONE,ENG,1520,6.5,8.5,1
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,1
M,ASIAN,CA,High,PUBLIC,NONE,CS,1470,4.0,7.5,1
M,WHITE,CA,High,PUBLIC,NONE,CS,1430,1.0,7.8,1
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,6.5,2.5,1
F,ASIAN,GA,High,PUBLIC,NONE,CS,1550,6.5,6.3,1
F,ASIAN,IL,-1,INTERNATIONAL,NONE,CS,1460,5.0,2.5,1
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1530,8.5,8.1,1
NB,ASIAN,MO,Low,-1,NONE,CS,1590,6.5,1.0,1
M,WHITE,CA,Low,-1,NONE,CS,1470,7.0,6.5,1
F,ASIAN,-1,Low,INTERNATIONAL,NONE,PSYCH,1400,6.5,4.5,1
M,ASIAN,TX,High,PUBLIC,NONE,CS,1490,5.5,4.2,1
M,ASIAN,OR,High,PRIVATE,NONE,CS,1480,5.5,2.5,1
M,ASIAN,OR,High,PUBLIC,NONE,CS,1570,4.8,5.1,1
F,ASIAN,CA,High,PUBLIC,NONE,BUSINESS,1500,6.5,4.2,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,1
F,ASIAN,CA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1450,8.5,7.5,1
M,ASIAN,CA,Low,-1,NONE,LAW,1560,5.5,7.5,1
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,4.5,1
F,ASIAN,IN,-1,PRIVATE,NONE,CS,1570,8.5,5.5,1
