Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,WHITE,WA,High,PRIVATE,NONE,POLISCI,1480,5.0,6.5,0
F,ASIAN,-1,Low,-1,NONE,-1,1580,6.5,7.5,0
M,ASIAN,NY,High,PUBLIC,FIRST-GEN,ENG,1460,6.5,2.5,0
M,WHITE,NY,High,PUBLIC,NONE,BIO,1570,3.5,4.7,0
F,ASIAN,TX,Low,-1,FIRST-GEN,CS,1540,4.5,1.0,0
F,ASIAN,LA,High,PUBLIC,NONE,CS,1570,6.5,6.5,0
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,7.8,0
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1520,5.5,4.2,0
T,ARAB,MA,High,-1,URM,CS,1490,3.5,2.5,0
F,WHITE,VA,High,PUBLIC,LEGACY,MEDIA STUDIES,1390,6.5,8.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,8.2,0
F,WHITE,CA,High,PUBLIC,NONE,POLISCI,1500,5.5,6.5,0
M,ASIAN,NY,Low,PUBLIC,FIRST-GEN,CS,1430,6.0,8.1,0
M,ASIAN,IN,Low,PRIVATE,NONE,-1,1550,7.5,8.3,0
F,ASIAN,IL,Low,PUBLIC,NONE,BIO,1440,5.5,6.5,0
F,ASIAN,NY,Low,PUBLIC,FIRST-GEN,HEALTH SCIENCES,1520,6.0,4.5,0
M,HISPANIC,TN,High,PUBLIC,NONE,PREMED,1480,6.5,6.8,0
M,BLACK,CA,Low,PUBLIC,URM,CS,1490,8.5,4.5,0
F,WHITE,NY,Low,PRIVATE,LEGACY,ENG,1530,3.0,7.5,0
M,ASIAN,OR,Low,PUBLIC,NONE,BIO,1590,8.5,8.5,0
M,ASIAN,OR,Low,PUBLIC,NONE,ENG,1590,8.5,4.5,0
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1400,2.5,6.8,0
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1570,6.5,4.5,0
F,-1,-1,Low,-1,URM,CS,1500,6.5,1.0,0
F,ASIAN,MD,Low,PUBLIC,NONE,ENG,1570,7.5,6.5,0
F,ASIAN,CA,Low,PRIVATE,URM,ENG,1510,8.5,6.5,0
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,0
M,ASIAN,CA,Low,-1,NONE,MATH,1580,6.0,5.2,0
F,WHITE,OR,-1,PUBLIC,URM,ENG,1540,3.5,2.5,0
M,HISPANIC,UT,High,-1,URM,BIO,1440,7.5,8.7,0
F,ASIAN,TX,Low,PUBLIC,LGBT,CS,1560,6.5,3.7,0
F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,4.2,0
M,ASIAN,UT,Low,-1,NONE,CS,1560,8.5,6.5,0
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6.0,2.5,0
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,0
M,WHITE,MA,Low,PUBLIC,LEGACY,PSYCH,1530,6.5,4.5,0
F,ASIAN,OR,High,PUBLIC,NONE,CS,1570,5.5,4.7,0
M,WHITE,IN,Low,PRIVATE,NONE,-1,1560,6.5,3.5,0
M,WHITE,CA,Low,PRIVATE,LEGACY,CS,1580,7.5,8.2,0
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,0
M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,0
F,WHITE,IN,Low,PRIVATE,NONE,CS,1470,7.5,2.5,0
M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,0
M,ASIAN,AL,Low,-1,NONE,MATH,1590,8.5,4.2,0
F,ASIAN,-1,Low,-1,NONE,BUSINESS,1540,4.5,1.0,0
F,ASIAN,CO,Low,PUBLIC,FIRST-GEN,CS,1550,5.0,6.5,0
M,ASIAN,-1,Low,-1,NONE,CS,1570,8.5,2.5,0
M,WHITE,NY,High,PUBLIC,NONE,PREMED,1560,6.5,6.5,0
M,ASIAN,IN,-1,PRIVATE,NONE,CS,1540,5.5,3.5,0
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1570,6.0,2.5,0
F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,0
F,ASIAN,-1,Low,PUBLIC,LEGACY,CS,1570,6.5,2.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.0,6.5,0
F,ASIAN,WA,Middle,PUBLIC,NONE,CS,1540,6.5,6.5,0
F,WHITE,MD,Low,-1,FIRST-GEN,BUSINESS,1400,3.5,2.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1560,5.5,6.5,0
F,ASIAN,WA,Middle,PUBLIC,NONE,CS,1540,6.5,6.5,0
F,WHITE,LA,High,PUBLIC,NONE,BIO,1400,3.5,6.8,0
M,ASIAN,CA,High,PUBLIC,NONE,PUBLIC POLICY,1560,8.5,8.5,0
F,WHITE,MI,Low,PUBLIC,LEGACY,CS,1540,6.5,8.7,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,8.5,8.7,0
M,ASIAN,MI,High,PUBLIC,NONE,BIO,1560,8.5,3.5,0
M,ASIAN,FL,High,PUBLIC,NONE,CS,1500,6.5,4.2,0
M,BLACK,CO,High,MAGNET,URM,CS,1490,6.5,6.5,0
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1510,6.5,7.5,0
M,ASIAN,PA,Low,PUBLIC,NONE,CS,1580,7.5,7.5,0
M,ASIAN,TX,High,PUBLIC,LEGACY,CS,1490,6.5,6.5,0
M,ASIAN,GA,Low,PRIVATE,NONE,ENG,1550,7.5,8.2,0
M,ASIAN,OR,High,PUBLIC,NONE,ENG,1550,3.5,1.0,0
M,ASIAN,IN,Low,-1,NONE,CS,1600,8.5,0.0,0
F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,0
F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,0
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,0
M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,0
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,0
T,ASIAN,OR,Low,PRIVATE,NONE,CS,1580,3.5,6.5,0
M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,0
F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,0
M,ASIAN,CA,Low,-1,FIRST-GEN,ENG,1550,2.5,4.5,0
F,ASIAN,OR,Low,PRIVATE,NONE,CS,1500,6.5,4.5,0
NB,ASIAN,MA,Low,PUBLIC,URM,MEDIA STUDIES,1500,6.5,6.5,0
M,ASIAN,WA,Low,-1,NONE,BUSINESS,1390,6.5,7.9,0
M,WHITE,MA,Low,PRIVATE,NONE,ENG,1550,5.0,6.8,0
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,0
M,ASIAN,OH,Low,PUBLIC,LEGACY,-1,1540,6.5,2.5,0
M,WHITE,GA,Low,-1,NONE,HISTORY,1350,4.5,7.5,0
F,ASIAN,MI,Low,PUBLIC,URM,BUSINESS,1370,7.5,6.5,0
M,WHITE,IL,Low,-1,NONE,CS,1530,5.5,1.0,0
M,WHITE,IL,Low,-1,NONE,CS,1530,5.5,1.0,0
F,ASIAN,CA,Low,-1,NONE,CS,1500,6.5,6.5,0
M,ASIAN,GA,Low,PUBLIC,NONE,CS,1520,7.5,2.0,0
F,BLACK,IL,High,PUBLIC,URM,CS,1520,6.5,4.5,0
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,6.5,7.8,0
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,0
M,ASIAN,TX,Low,-1,NONE,CS,1330,6.0,2.5,0
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,0
M,BLACK,AZ,Middle,PUBLIC,URM,CS,1510,1.0,6.5,0
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,ENG,1540,7.5,7.5,0
F,ASIAN,GA,Low,PUBLIC,NONE,-1,1570,7.5,4.5,0
F,ASIAN,MI,Low,PUBLIC,LEGACY,ARTS,1420,1.0,6.8,0
M,ASIAN,MO,Low,-1,LEGACY,ENG,1580,6.5,7.6,0
M,ASIAN,-1,Middle,-1,NONE,ENG,1420,6.0,8.6,0
M,WHITE,-1,High,PUBLIC,NONE,ENG,1520,6.5,8.5,0
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,2.5,0
M,ASIAN,IN,High,PRIVATE,NONE,BUSINESS,1560,5.0,8.0,0
F,BLACK,-1,Low,PUBLIC,NONE,ENG,1360,6.5,2.5,0
F,ASIAN,MI,High,PUBLIC,NONE,CS,1590,5.5,3.7,0
M,ASIAN,-1,Low,PUBLIC,LGBT,BIO,1480,3.5,3.5,0
M,BLACK,CA,Low,-1,NONE,ENG,1410,6.5,6.5,0
F,ASIAN,-1,High,PUBLIC,NONE,CS,1550,4.5,7.5,0
F,BLACK,NE,Low,-1,URM,CS,1360,5.5,3.5,0
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,0
F,BLACK,DC,Low,PUBLIC,URM,POLISCI,1520,7.5,8.7,0
M,ASIAN,VA,Low,PRIVATE,NONE,MATH,1530,2.0,5.5,0
F,ASIAN,MI,-1,PRIVATE,NONE,ENG,1540,7.5,8.7,0
M,ASIAN,OR,High,PUBLIC,NONE,CS,1570,4.8,5.1,0
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1500,8.5,2.5,0
F,BLACK,GA,Low,PUBLIC,NONE,CS,1190,6.5,7.5,0
F,ASIAN,CO,Low,PUBLIC,NONE,DESIGN,1450,6.5,8.5,0
M,HISPANIC,CA,Low,PUBLIC,NONE,MUSIC,1300,7.5,6.5,0
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1590,8.5,6.3,0
M,ASIAN,-1,High,PUBLIC,NONE,PSYCH,1580,4.5,7.8,0
F,ASIAN,CA,High,PUBLIC,NONE,CS,1600,6.0,6.5,0
M,ASIAN,MI,Middle,PUBLIC,NONE,LAW,1550,5.5,7.3,0
M,WHITE,-1,Low,PUBLIC,NONE,CS,1590,8.5,1.5,0
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,4.5,0
M,HISPANIC,-1,High,PUBLIC,NONE,BUSINESS,1500,6.5,6.5,0
F,ASIAN,MI,Middle,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1550,3.5,5.2,0
M,WHITE,-1,Low,PUBLIC,URM,CS,1580,6.5,6.5,0
F,-1,-1,Low,PUBLIC,NONE,CS,1570,7.5,8.1,0
M,WHITE,CO,Low,PRIVATE,LEGACY,-1,1570,6.5,8.7,0
M,ASIAN,-1,High,PUBLIC,NONE,CS,1510,5.5,7.3,0
M,ASIAN,CA,High,CHARTER,NONE,UNDECIDED,1440,6.5,2.5,0
M,WHITE,GA,Low,PUBLIC,NONE,ENG,1470,3.5,6.5,0
M,HISPANIC,CA,Low,MAGNET,URM,CS,1520,6.5,3.5,0
F,ASIAN,CA,High,PUBLIC,NONE,CS,1550,6.5,4.7,0
M,ASIAN,GA,Middle,PUBLIC,LGBT,BIO,1580,5.0,3.5,0
M,WHITE,IN,Low,-1,URM,CS,1580,5.5,1.5,2
M,ASIAN,GA,Middle,PUBLIC,NONE,-1,1580,6.5,6.3,2
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.0,2
F,ASIAN,CA,High,PUBLIC,NONE,BIO,1430,5.5,4.2,2
F,ASIAN,CA,Low,-1,NONE,-1,1530,1.0,2.5,2
M,WHITE,MD,Low,PUBLIC,NONE,UNDECIDED,1460,2.0,3.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1440,7.5,4.5,2
M,WHITE,MD,Low,PUBLIC,NONE,UNDECIDED,1460,2.0,3.5,2
F,ASIAN,CA,Low,PUBLIC,LEGACY,LAW,1490,7.5,4.5,2
F,BLACK,CA,Low,PUBLIC,URM,BIO,1080,1.5,6.2,2
M,ASIAN,AZ,High,PUBLIC,NONE,BUSINESS,1480,6.5,4.5,2
F,ASIAN,CO,Low,PUBLIC,LEGACY,ENG,1450,6.5,4.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1570,6.5,2.5,2
M,WHITE,FL,Middle,PUBLIC,NONE,CS,1540,3.5,4.5,2
M,ASIAN,-1,-1,PUBLIC,NONE,BUSINESS,1570,8.5,4.5,2
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1520,8.5,4.5,2
M,WHITE,IN,Low,-1,URM,CS,1580,6.5,6.5,2
M,ASIAN,MA,Low,-1,NONE,ENG,1430,6.5,1.0,2
F,WHITE,IL,High,PUBLIC,NONE,CS,1600,6.5,7.5,2
M,BLACK,NY,Low,PUBLIC,URM,BIO,1360,2.0,6.2,2
F,WHITE,NY,Low,-1,URM,MEDIA STUDIES,1240,4.5,2.5,2
F,WHITE,CO,High,PUBLIC,LEGACY,ENG,1430,6.5,6.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1300,3.5,7.2,2
M,ASIAN,NY,Low,-1,NONE,ENG,1560,7.5,1.0,2
F,ASIAN,NY,High,PRIVATE,NONE,POLISCI,1460,6.5,4.7,2
F,ASIAN,IL,Low,-1,URM,ENG,1510,3.5,0.0,2
F,ASIAN,PA,Low,PUBLIC,NONE,CS,1570,3.5,1.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,5.0,3.5,2
M,WHITE,GA,Low,PRIVATE,URM,CS,1600,6.5,7.5,2
F,WHITE,CA,Low,-1,NONE,BIO,1510,7.0,5.0,2
M,ASIAN,IN,High,PRIVATE,LEGACY,CS,1470,7.5,6.5,2
M,ASIAN,UT,Low,-1,NONE,DESIGN,1490,8.5,3.7,2
F,ASIAN,WA,Low,PUBLIC,NONE,HUMANITIES,1530,5.5,4.2,2
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,6.5,4.5,2
M,WHITE,VA,Low,PUBLIC,NONE,ENVIRONMENTAL STUDIES,1380,5.5,4.5,2
F,ASIAN,MD,Low,PUBLIC,NONE,ENG,1570,7.5,6.5,2
M,ASIAN,MI,High,PRIVATE,NONE,CS,1510,6.5,3.7,2
M,ASIAN,MI,Low,PUBLIC,LEGACY,CS,1310,4.5,4.5,2
T,ARAB,MA,High,-1,URM,CS,1490,5.5,2.5,2
NB,WHITE,DC,-1,PUBLIC,LEGACY,CS,1470,6.5,4.5,2
M,ASIAN,CA,Low,PRIVATE,NONE,BUSINESS,1530,3.5,4.8,2
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1480,6.0,2.5,2
M,ASIAN,CA,Low,-1,LEGACY,CS,1500,3.0,4.5,2
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1560,7.5,4.5,2
M,WHITE,GA,Low,PUBLIC,NONE,BIO,1570,6.5,4.7,2
M,WHITE,MA,Low,PUBLIC,NONE,CS,1530,8.5,2.5,2
M,ASIAN,AL,High,PRIVATE,NONE,CS,1510,7.5,8.5,2
M,WHITE,CA,High,PRIVATE,LEGACY,-1,1510,6.5,7.5,2
M,ASIAN,USA,Middle,PUBLIC,NONE,CS,1530,8.5,7.5,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,ENG,1390,3.5,2.5,2
F,ASIAN,-1,Low,PUBLIC,FIRST-GEN,-1,1510,6.5,4.5,2
M,ASIAN,-1,Low,INTERNATIONAL,NONE,POLISCI,1460,2.0,4.5,2
F,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1380,3.5,5.0,2
M,ASIAN,GA,Low,-1,NONE,BIO,1560,8.5,7.5,2
M,ASIAN,CA,Low,PRIVATE,NONE,CS,1550,6.5,2.5,2
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,2.5,2
M,ASIAN,CA,High,PUBLIC,NONE,NEUROSCIENCE,1540,8.5,4.2,2
M,ASIAN,TX,Middle,-1,NONE,-1,1560,7.5,8.2,2
F,ASIAN,-1,High,-1,NONE,CS,1580,6.5,6.5,2
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,2
M,ASIAN,NV,High,PUBLIC,NONE,CS,1470,7.5,8.0,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,6.5,4.5,2
M,ASIAN,LA,Low,PUBLIC,FIRST-GEN,CS,1410,1.0,4.5,2
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,2
F,ASIAN,CA,Low,-1,LEGACY,BUSINESS,1500,1.0,0.5,2
F,ASIAN,FL,Low,PUBLIC,NONE,ENG,1560,6.5,6.3,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,2
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,3.5,2
OTHER,ASIAN,CA,-1,PUBLIC,NONE,CS,1520,6.5,8.2,2
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,2
M,WHITE,-1,Low,CHARTER,NONE,CS,1130,6.5,7.5,2
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,2
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,2
M,ASIAN,IL,Middle,-1,NONE,CS,1510,6.5,2.5,2
M,WHITE,IL,High,PUBLIC,NONE,ENG,1390,6.5,4.5,2
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,2
F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1.0,6.5,2
F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,2
M,HISPANIC,NY,Low,-1,LEGACY,ENG,1310,7.5,4.5,2
M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5.0,9.2,2
M,ASIAN,MI,High,-1,FIRST-GEN,CS,1500,4.5,4.5,2
NB,ASIAN,OR,-1,PUBLIC,LGBT,BIO,1380,5.0,4.7,2
M,ASIAN,IN,-1,PRIVATE,LEGACY,CS,1300,6.5,7.5,2
M,ASIAN,IL,High,PUBLIC,NONE,CS,1550,6.5,7.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1470,4.0,7.5,2
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,2
M,ASIAN,CA,Low,SMALL,LEGACY,BUSINESS,1350,2.5,2.5,2
M,WHITE,OR,Low,-1,NONE,CS,1530,8.5,1.0,2
M,BLACK,CO,Low,PUBLIC,NONE,BUSINESS,1170,6.5,3.5,2
M,ASIAN,PA,Low,PRIVATE,NONE,-1,1480,-1.0,7.8,2
F,ASIAN,INTERNATIONAL,High,PRIVATE,LGBT,ENG,1530,6.5,2.5,2
M,ASIAN,IN,High,INTERNATIONAL,NONE,POLISCI,1590,6.5,4.2,2
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,2
F,ASIAN,WA,Low,PUBLIC,NONE,BIO,1500,7.5,6.5,2
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.0,4.5,2
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.5,4.5,2
M,WHITE,PA,Low,PUBLIC,FIRST-GEN,CS,1470,6.0,4.5,2
M,WHITE,GA,Low,-1,NONE,HISTORY,1350,4.5,7.5,2
NB,ASIAN,NY,Low,-1,NONE,HISTORY,1580,6.0,2.3,2
M,ASIAN,GA,Low,PUBLIC,NONE,CS,1520,7.5,2.0,2
F,ASIAN,WA,-1,PUBLIC,NONE,BUSINESS,1420,7.5,6.5,2
M,WHITE,OR,High,PUBLIC,NONE,CS,1520,8.5,8.5,2
F,ASIAN,CA,Middle,PUBLIC,FIRST-GEN,CS,1530,6.5,2.5,2
M,BLACK,IA,High,PRIVATE,URM,CS,1550,1.0,6.5,2
F,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1530,6.5,8.2,2
M,WHITE,CA,-1,PUBLIC,FIRST-GEN,CS,1560,6.0,4.2,2
M,ASIAN,IA,Low,PRIVATE,NONE,CS,1530,8.5,8.1,2
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1580,6.5,4.5,2
M,WHITE,AZ,Low,-1,NONE,MATH,1520,3.5,9.5,2
F,ASIAN,MI,High,PUBLIC,NONE,CS,1590,5.5,3.7,2
F,ASIAN,CO,Low,PUBLIC,NONE,-1,1550,7.5,4.5,2
M,ASIAN,-1,High,PUBLIC,NONE,BUSINESS,1570,6.5,4.2,2
F,HISPANIC,FL,Low,-1,FIRST-GEN,CS,1460,5.5,7.2,2
F,ASIAN,CA,High,PUBLIC,LEGACY,-1,1410,5.5,2.5,2
M,-1,-1,High,PUBLIC,NONE,CS,1530,7.5,2.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.5,3.7,2
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,2
F,ASIAN,CA,High,-1,LEGACY,CS,1520,7.5,7.8,2
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,2
F,ASIAN,CA,-1,-1,LEGACY,CS,1520,7.0,7.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.0,2.5,2
M,ASIAN,NC,Low,PUBLIC,NONE,CS,1550,7.5,6.5,2
M,ASIAN,CO,Low,-1,NONE,CS,1550,6.5,2.5,2
M,ASIAN,MA,Low,-1,NONE,CS,1480,6.5,4.5,2
M,ASIAN,AL,High,-1,FIRST-GEN,BIO,1460,5.0,2.5,2
F,ASIAN,CO,Low,PUBLIC,NONE,DESIGN,1450,6.5,8.5,2
M,HISPANIC,CO,Low,PRIVATE,NONE,CS,1560,6.5,4.5,2
F,BLACK,OR,High,PUBLIC,FIRST-GEN,MATH,1140,5.5,4.2,2
F,ASIAN,IN,Low,PRIVATE,NONE,CS,1430,6.0,7.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,6.2,2
M,WHITE,MI,Low,-1,LEGACY,ENG,1580,3.5,1.5,2
M,HISPANIC,-1,-1,PRIVATE,NONE,BUSINESS,1350,6.0,4.5,2
M,HISPANIC,FL,Low,-1,FIRST-GEN,CS,1490,6.5,4.7,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,3.0,3.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1530,6.5,4.5,2
F,ASIAN,CO,Low,CHARTER,NONE,CS,1580,7.5,6.5,2
M,WHITE,-1,Low,-1,LEGACY,CS,1500,4.5,3.7,2
F,WHITE,USA,Low,PUBLIC,LEGACY,MEDIA STUDIES,1410,5.0,6.2,2
F,ASIAN,TX,High,LARGE,NONE,ENG,1540,6.5,4.2,2
M,ASIAN,MD,Low,PUBLIC,NONE,CS,1540,6.5,4.5,2
M,WHITE,CO,Low,PRIVATE,LEGACY,-1,1570,6.5,8.7,2
M,ASIAN,MI,Low,-1,NONE,CS,1440,2.0,4.5,1
M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,1
M,ASIAN,-1,Middle,PUBLIC,NONE,CS,1330,2.5,5.7,1
M,WHITE,CA,High,PUBLIC,LEGACY,CS,1480,5.0,4.7,1
M,ASIAN,CO,Low,-1,FIRST-GEN,BUSINESS,1530,2.5,3.5,1
M,ASIAN,MA,High,PUBLIC,NONE,CS,1560,6.5,6.5,1
F,ASIAN,OR,High,PUBLIC,NONE,ENG,1560,6.5,4.5,1
M,ASIAN,NY,Low,-1,NONE,-1,1510,3.5,2.5,1
T,WHITE,NY,Low,PRIVATE,NONE,CS,1600,6.5,4.5,1
F,ASIAN,CO,Low,PUBLIC,LEGACY,ENG,1450,6.5,4.5,1
M,ASIAN,TX,Low,PUBLIC,NONE,CS,1480,8.2,5.5,1
M,ASIAN,OR,Low,PUBLIC,NONE,BUSINESS,1550,6.5,2.5,1
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.5,4.5,1
M,ASIAN,NY,High,PUBLIC,NONE,CS,1570,6.5,6.2,1
M,WHITE,IN,Low,PUBLIC,LEGACY,CS,1530,7.5,2.5,1
M,BLACK,-1,High,PUBLIC,URM,BIO,1520,6.5,3.5,1
M,ASIAN,IN,High,PRIVATE,NONE,POLISCI,1580,6.5,5.5,1
F,ASIAN,CA,High,PUBLIC,NONE,ENG,1450,6.5,3.5,1
M,WHITE,MI,Low,PUBLIC,NONE,CS,1520,6.5,7.2,1
