Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,TX,Low,PUBLIC,NONE,-1,1550,6.5,7.5,2
NB,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,3.5,6.2,2
M,BLACK,-1,Low,-1,NONE,BIO,1420,7.5,0.0,2
M,ASIAN,CA,Middle,PUBLIC,NONE,CS,1480,5.5,3.7,2
M,WHITE,NY,Low,PUBLIC,NONE,HISTORY,1600,7.5,8.7,2
M,ASIAN,CA,Low,-1,NONE,ENVIRONMENTAL STUDIES,1530,6.5,4.5,2
M,WHITE,CA,High,PRIVATE,LEGACY,-1,1510,6.5,7.5,2
M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1480,8.5,6.3,2
M,ASIAN,IN,High,-1,NONE,-1,1490,7.5,7.5,2
F,WHITE,MI,Low,-1,NONE,ENVIRONMENTAL STUDIES,1420,5.0,2.5,2
M,WHITE,CA,High,PRIVATE,NONE,CS,1550,8.5,2.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1500,7.5,6.5,2
M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1520,6.5,2.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,6.5,6.5,2
M,WHITE,OR,Low,PUBLIC,NONE,CHEMISTRY,1570,5.5,4.5,2
M,ASIAN,CO,Low,PUBLIC,NONE,-1,1560,6.5,4.5,2
M,ASIAN,CO,Middle,PUBLIC,LEGACY,-1,1520,5.5,2.5,2
M,ASIAN,OR,High,PUBLIC,NONE,CS,1550,6.5,1.5,2
OTHER,ASIAN,CA,High,PUBLIC,NONE,-1,1580,8.5,4.5,2
M,WHITE,FL,Low,-1,NONE,CS,1570,5.5,7.5,2
F,WHITE,FL,Low,PUBLIC,FIRST-GEN,ENG,1430,7.0,4.5,2
F,ASIAN,CA,Low,-1,NONE,BUSINESS,1400,7.5,4.8,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1510,8.5,6.5,2
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,2.5,2
M,WHITE,MA,High,PUBLIC,NONE,ENG,1540,6.5,6.5,2
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,7.5,2.5,2
F,ASIAN,CA,-1,PUBLIC,NONE,BIO,1520,7.5,7.5,2
F,ASIAN,CO,High,PUBLIC,NONE,CS,1390,7.5,7.5,2
F,WHITE,CO,Low,PRIVATE,NONE,BUSINESS,1560,6.5,2.5,2
M,ASIAN,INTERNATIONAL,High,PRIVATE,NONE,ENG,1520,7.5,4.5,2
M,ASIAN,CA,Low,-1,NONE,ENG,1570,6.5,2.5,2
F,WHITE,PA,Low,PRIVATE,URM,BIO,1410,6.5,3.7,2
M,-1,CA,-1,PUBLIC,NONE,CS,1520,3.5,2.5,2
F,ASIAN,NE,Low,PUBLIC,NONE,CS,1560,8.5,6.5,2
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,7.5,7.5,2
F,WHITE,CA,-1,PUBLIC,NONE,CS,1470,6.5,4.5,2
M,ASIAN,CA,Low,-1,NONE,CS,1480,5.5,0.0,2
M,ASIAN,WA,Low,PRIVATE,NONE,CS,1560,8.5,8.7,2
M,ASIAN,MD,-1,PUBLIC,NONE,CS,1520,6.5,3.5,2
F,ASIAN,-1,Low,PRIVATE,NONE,BIO,1530,7.5,6.5,2
M,WHITE,MI,-1,PRIVATE,LEGACY,CS,1540,6.5,4.7,2
M,WHITE,CA,Low,PRIVATE,NONE,CS,1550,7.5,4.5,2
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.0,7.5,2
M,ASIAN,CA,Low,PUBLIC,LEGACY,BIO,1430,4.5,6.8,2
M,ASIAN,UT,Low,-1,NONE,CHEMISTRY,1540,5.5,8.2,2
M,ASIAN,WI,Low,PRIVATE,NONE,BUSINESS,1490,6.5,3.5,2
M,WHITE,IN,Low,PUBLIC,NONE,BIO,1540,6.5,7.5,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1550,8.5,3.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1590,6.5,2.5,2
M,ASIAN,IN,High,PRIVATE,NONE,ENG,1540,8.5,7.5,2
M,WHITE,UT,High,PRIVATE,URM,CS,1510,6.5,6.8,2
F,HISPANIC,IN,Low,-1,URM,CS,1560,7.5,7.5,2
M,ASIAN,TX,High,PUBLIC,LEGACY,CS,1490,6.5,6.5,2
F,BLACK,CA,Low,PRIVATE,NONE,CS,1470,6.5,7.8,2
M,WHITE,AL,Low,PUBLIC,FIRST-GEN,PUBLIC POLICY,1540,7.5,7.5,2
F,ASIAN,CA,High,PUBLIC,NONE,CS,1540,7.0,6.5,2
M,WHITE,-1,Low,CHARTER,NONE,CS,1130,6.5,7.5,2
F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1520,5.5,7.2,2
M,ASIAN,LA,Low,CHARTER,NONE,BIO,1560,6.5,7.0,2
M,BLACK,VA,Low,PUBLIC,NONE,CS,1500,2.0,6.5,2
F,ASIAN,OR,Low,PUBLIC,NONE,CS,1520,7.5,5.8,2
F,BLACK,UT,High,PUBLIC,URM,PSYCH,1240,6.5,7.5,2
M,ASIAN,MI,High,PRIVATE,NONE,BUSINESS,1480,7.5,7.5,2
M,ASIAN,CA,Low,-1,NONE,-1,1570,6.5,3.5,2
F,ASIAN,LA,High,PUBLIC,NONE,POLISCI,1520,6.5,4.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1510,7.5,1.0,2
F,ASIAN,IN,High,PRIVATE,NONE,CS,1460,1.0,6.5,2
F,ASIAN,GA,High,PUBLIC,NONE,CHEMISTRY,1590,7.5,4.5,2
M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,7.5,4.7,2
M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,2
M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,2
F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,2
M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,2
F,ASIAN,WA,Low,-1,FIRST-GEN,ENG,1380,3.5,3.8,2
M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,2
M,WHITE,CO,-1,PUBLIC,NONE,CS,1530,4.0,4.5,2
M,ASIAN,-1,Low,PUBLIC,NONE,CS,1560,5.0,7.8,2
M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,2
F,WHITE,OH,Low,PUBLIC,NONE,ENG,1420,5.5,6.5,2
M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5.0,7.5,2
M,WHITE,NY,High,PUBLIC,NONE,HISTORY,1440,6.5,4.5,2
M,ASIAN,WA,Low,PRIVATE,NONE,-1,1550,6.5,2.5,2
M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,2
M,ASIAN,IN,Low,-1,NONE,CS,1420,6.5,6.5,2
M,ASIAN,CA,Low,-1,NONE,ENG,1520,6.5,8.5,2
F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,2
F,ASIAN,-1,Low,PUBLIC,NONE,BIO,1360,3.5,3.5,2
M,ASIAN,CO,Low,PUBLIC,FIRST-GEN,HUMANITIES,1510,2.5,6.5,2
F,ASIAN,IN,Low,PUBLIC,NONE,CS,1530,5.5,7.5,2
M,HISPANIC,CA,Low,PUBLIC,URM,CS,1350,5.5,6.5,2
F,WHITE,TX,Low,CHARTER,LEGACY,CS,1540,6.5,7.5,2
M,ASIAN,IL,High,PUBLIC,NONE,CS,1550,6.5,7.5,2
M,ASIAN,MI,Low,PUBLIC,NONE,POLISCI,1550,7.0,7.5,2
M,ASIAN,UT,Low,PRIVATE,NONE,CS,1570,6.5,6.8,2
M,ASIAN,OH,Low,PUBLIC,LEGACY,BIO,1560,5.0,3.5,2
F,ASIAN,MI,Low,PUBLIC,NONE,CS,1550,6.5,6.3,2
M,HISPANIC,CA,High,INTERNATIONAL,NONE,BIO,1550,6.5,7.5,2
M,ASIAN,CA,-1,PRIVATE,NONE,CS,1530,6.5,7.5,2
M,ASIAN,PA,Low,PRIVATE,NONE,-1,1480,-1.0,7.8,2
M,ASIAN,OH,Low,PUBLIC,LEGACY,-1,1540,6.5,2.5,2
F,ASIAN,INTERNATIONAL,High,PRIVATE,LGBT,ENG,1530,6.5,2.5,2
M,BLACK,-1,Low,-1,URM,LAW,1570,6.5,6.1,2
F,WHITE,FL,Low,PRIVATE,NONE,ENG,1530,6.5,8.7,2
F,ASIAN,MI,Low,PUBLIC,NONE,BUSINESS,1600,8.5,8.1,2
M,BLACK,NY,Low,-1,URM,BIO,1450,7.5,7.8,2
F,WHITE,IN,Low,PUBLIC,FIRST-GEN,-1,1350,5.5,7.5,2
M,WHITE,IN,Low,-1,NONE,CS,1470,2.5,5.7,2
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,7.0,4.5,2
F,ASIAN,WA,-1,PUBLIC,NONE,BUSINESS,1420,7.5,6.5,2
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,2
M,ASIAN,INTERNATIONAL,Low,PRIVATE,NONE,CS,1450,2.0,0.0,2
M,BLACK,GA,High,PRIVATE,URM,SOCIAL SCIENCES,1380,2.0,3.5,2
M,WHITE,-1,High,PUBLIC,NONE,ENG,1520,6.5,8.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,2.5,2
F,ASIAN,IL,-1,INTERNATIONAL,NONE,CS,1460,5.0,2.5,2
M,WHITE,CA,-1,PUBLIC,FIRST-GEN,CS,1560,6.0,4.2,2
F,ASIAN,AL,Low,-1,NONE,CS,1530,6.5,4.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,4.5,2
F,ASIAN,-1,Low,PUBLIC,NONE,CS,1540,7.5,4.5,2
M,ASIAN,-1,Low,PUBLIC,NONE,BIO,1580,6.5,4.5,2
F,ASIAN,CA,Low,PRIVATE,NONE,PREMED,1590,6.5,4.5,2
F,ASIAN,MI,High,PUBLIC,NONE,CS,1590,5.5,3.7,2
M,ASIAN,CA,Low,-1,NONE,-1,1590,6.5,7.5,2
F,ASIAN,UT,Low,PRIVATE,NONE,SOCIAL SCIENCES,1570,-1.0,2.5,2
M,ASIAN,IN,Low,PRIVATE,NONE,CS,1520,8.5,7.5,2
M,ASIAN,FL,Low,LARGE,FIRST-GEN,DESIGN,1500,3.5,6.5,2
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.5,2
M,-1,CA,Low,PUBLIC,NONE,CS,1570,8.5,6.8,2
M,-1,-1,High,PUBLIC,NONE,CS,1530,7.5,2.5,2
F,ASIAN,UT,Middle,PUBLIC,NONE,CS,1560,6.5,6.5,2
M,ASIAN,CA,Low,PUBLIC,NONE,ENG,1570,4.5,3.7,2
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,2
F,ASIAN,CA,High,-1,LEGACY,CS,1520,7.5,7.8,2
M,ASIAN,MI,Middle,PUBLIC,NONE,CS,1550,7.5,6.5,2
M,ASIAN,NY,Low,PRIVATE,URM,CS,1340,6.5,4.2,2
F,ASIAN,CA,-1,-1,LEGACY,CS,1520,7.0,7.5,2
