Gender,Race,Residence,Income,School Type,Hooks,Major,SAT,EC-AWARDS,ESSAY-LOR-INTERVIEW,Decision
M,ASIAN,CA,Low,PUBLIC,NONE,CS,1550,8.5,7.5,2
M,ASIAN,CO,Low,-1,LEGACY,HEALTH SCIENCES,1260,6.5,3.5,2
F,ASIAN,CO,-1,PUBLIC,NONE,CS,1430,6.0,7.5,2
M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,2
F,ASIAN,WA,-1,PUBLIC,NONE,BUSINESS,1420,7.5,6.5,2
M,HISPANIC,CA,Low,PUBLIC,NONE,ENG,1370,5.0,2.5,2
M,WHITE,CA,Low,PRIVATE,NONE,ENG,1330,8.5,6.5,2
M,ASIAN,MA,Low,PUBLIC,NONE,BUSINESS,1540,6.5,7.2,2
M,ASIAN,MA,Low,PUBLIC,NONE,BUSINESS,1540,6.5,7.2,2
F,ASIAN,IN,-1,PUBLIC,NONE,ENG,1550,8.5,0.0,2
M,WHITE,IN,Low,PRIVATE,NONE,CS,1520,5.5,7.5,2
M,WHITE,CA,Low,PUBLIC,NONE,BIO,1540,7.5,7.3,1
M,ASIAN,DC,Low,PUBLIC,FIRST-GEN,CHEMISTRY,1570,3.5,6.5,1
F,WHITE,MI,High,PUBLIC,NONE,BIO,1430,3.5,4.5,1
M,WHITE,CA,High,PUBLIC,LEGACY,CS,1480,5.0,4.7,1
M,ASIAN,DC,Low,PUBLIC,FIRST-GEN,CHEMISTRY,1570,3.5,6.2,1
M,WHITE,MA,High,PRIVATE,LGBT,BUSINESS,1490,6.5,8.2,1
F,ASIAN,MA,High,PUBLIC,NONE,POLISCI,1470,5.5,3.7,1
F,ASIAN,IL,Low,PUBLIC,LEGACY,ENG,1590,5.5,2.5,1
M,WHITE,MA,High,-1,NONE,CS,1490,4.5,7.0,1
F,WHITE,PA,Low,PUBLIC,NONE,ENG,1410,7.5,4.5,1
M,ASIAN,OR,High,PUBLIC,NONE,ENG,1530,6.5,7.5,1
M,WHITE,-1,High,-1,NONE,ENG,1430,5.0,6.5,1
F,ASIAN,TX,Low,PUBLIC,LGBT,CS,1560,6.5,3.7,1
M,WHITE,INTERNATIONAL,Low,PUBLIC,NONE,BUSINESS,1520,7.5,9.2,1
M,WHITE,WI,Low,PUBLIC,NONE,CS,1520,7.5,0.0,1
F,ASIAN,CA,Low,PUBLIC,NONE,BIO,1520,3.5,2.5,1
F,ASIAN,WA,Low,-1,URM,SOCIAL SCIENCES,1470,4.5,1.5,1
M,WHITE,CA,-1,PUBLIC,FIRST-GEN,CS,1560,6.0,4.2,1
M,WHITE,OR,Low,PUBLIC,NONE,MATH,1510,7.5,6.5,1
F,WHITE,-1,Low,PUBLIC,NONE,CS,1540,6.5,7.2,1
M,ASIAN,MA,Low,-1,NONE,CS,1480,6.5,4.5,1
M,BLACK,CA,High,PUBLIC,URM,CS,1520,2.5,4.2,1
M,ASIAN,IL,High,PUBLIC,NONE,BUSINESS,1500,5.5,9.0,1
M,ASIAN,IL,High,PUBLIC,NONE,BUSINESS,1500,4.5,9.0,1
